Week,CRPS,RMSE,MAE,NSE,Event_NSE,Log_NSE,KGE,Reservoir,Basin
3,485.93027334338564,1234.6248853798584,590.7737974857334,0.28542938778747573,0.07501366079069904,0.04522118010243459,0.22050487090450055,Ukai,tapi
4,805.2027385732317,1116.227971524596,846.3568270098748,-1.2537390671133979,-1.2537390671133979,-29.685335717954334,0.02968333602839679,Nagarjuna Sagar,krishna
4,1286.5911774045883,3368.625713944123,1419.7545531957435,-0.44870806038230926,-0.42261306116694364,-5.5055348515973,-0.27361886162855686,Srisailam,krishna
4,1664.912397492054,5234.524266936637,1852.6083224816905,-0.158265088340533,-0.497889686852506,-0.8080697712727325,-0.3711628604770374,Almatti,krishna
4,833.7266254965306,2546.9902188806705,891.9975849667933,-0.14106392887796115,-0.1999068820148613,-0.5814030910547978,-0.2543902861214651,Tungabhadra,krishna
4,336.71938926730365,386.58522308527387,255.8984209058741,0.4282624739968568,0.4282624739968568,0.487913038487473,0.46276003664927956,Mettur,cauvery
4,321.9731834639784,890.9789593510349,359.3093969327381,-0.09073763605928042,-0.09073763605928042,-0.43626232634500894,-0.18124345595715918,Krishnaraja Sagara,cauvery
4,125.35018329815321,317.9470032226655,133.19132359229874,-0.09879923452808459,-0.9922209016040171,-0.7118047992034073,-0.2839404613343115,Jayakwadi,godavari
4,656.9261294691646,1513.2735232388068,827.8714321413712,-0.07086738628417932,-2.2002936231643124,0.36298170846207733,-0.26664891784818967,Ujjani,krishna
4,4405.7821668381075,13702.240742394817,4635.533843561906,0.024792389150400385,0.024792389150400385,0.33860796237526103,-0.11793716634320495,Sardar Sarovar,narmada
4,527.9038261406669,1364.8690456095812,642.3275206556543,0.12639447891275557,-0.1259773058139968,0.10667880533579,0.09220720427161255,Ukai,tapi
5,837.115401481978,1078.1892573323978,795.16850655965,-1.1796167616172024,-1.1796167616172024,-22.07351940657399,0.00533727964750319,Nagarjuna Sagar,krishna
5,1343.3683058687923,3375.6989958739296,1373.711248711168,-0.4545374512386009,-0.2995863496733817,-4.771062606915116,-0.20739386977912888,Srisailam,krishna
5,1805.977884365046,5257.863763461189,1899.20131632615,-0.16861697141435683,-0.4889657639325862,-0.9423951457551056,-0.39326158844409287,Almatti,krishna
5,900.9877511897274,2570.0515828248294,936.1828297461332,-0.16182067994382843,-0.2198818056646803,-0.5393929919682581,-0.2645580792922759,Tungabhadra,krishna
5,395.89238624747105,488.38483082439274,322.27457995340524,0.10023498468593517,0.10023498468593517,0.261852936897466,0.3382187616420037,Mettur,cauvery
5,343.83873404894524,897.9161818346948,375.7693485649872,-0.10745603001572634,-0.10745603001572634,0.03697164596737701,-0.20793855984622445,Krishnaraja Sagara,cauvery
5,133.80600681329648,322.40362433962076,141.14111354188577,-0.1298185657077342,-1.066018951671114,-1.1514247776266582,-0.35421227537759004,Jayakwadi,godavari
5,698.2891225235009,1534.5973074515655,809.623161565897,-0.10125955291035482,-2.301847215070841,0.20573224905558718,-0.30870991557505145,Ujjani,krishna
5,4580.299120484011,14014.934777937948,4911.897730428561,-0.0214704233640044,-0.0214704233640044,0.2315639189564196,-0.18945152764123074,Sardar Sarovar,narmada
5,585.5029311643681,1421.3597624847187,695.596354470524,0.052434295144095366,-0.1933655022848586,-0.039097483029275626,0.03379831354954499,Ukai,tapi
6,921.3734063443034,1047.5322319016955,759.2775609259838,-1.0917122644826178,-1.0917122644826178,-18.917378300284593,0.026129727473518716,Nagarjuna Sagar,krishna
6,1432.0939493876674,3251.846219235403,1316.6249240276677,-0.349275200658979,-0.2899051623815012,-3.8479658296498886,-0.10782889143810492,Srisailam,krishna
6,1921.5694034585717,5229.918038566972,1879.0912673753628,-0.15622750638932859,-0.4995342112773027,-0.8791274991833118,-0.41385846648969205,Almatti,krishna
6,969.213855984532,2571.610970810995,954.8605645095869,-0.16323098537044456,-0.220962894315599,-0.5229688917405646,-0.29477089979733373,Tungabhadra,krishna
6,440.9237956742391,418.9292651873996,305.8292949813375,0.35053416278686933,0.35053416278686933,0.29100426099279453,0.5376223204070104,Mettur,cauvery
6,353.9121982297829,887.3176604919433,371.42197195443316,-0.08164882911051774,-0.08164882911051774,0.22084343824838748,-0.2115454840812092,Krishnaraja Sagara,cauvery
6,143.5538425214662,317.0090629641719,139.88121157129046,-0.09232590478261704,-1.036582027246265,-1.35628881352749,-0.37247449139991784,Jayakwadi,godavari
6,765.4963097957136,1562.7622443314542,795.9917190024006,-0.1420540167806228,-2.44406539059576,0.0007758416450147632,-0.3626845702017798,Ujjani,krishna
6,4767.186255177192,14102.04257080339,5147.31130327589,-0.03582327129818874,-0.03582327129818874,0.10563794821924233,-0.23704419147856925,Sardar Sarovar,narmada
6,641.3044314837467,1476.00709647143,737.3317299997323,-0.021996638128666923,-0.2609790078260199,-0.061378158276115036,-0.038308756740699224,Ukai,tapi
7,1086.5646372603817,1124.2391458229686,846.1239473986659,-1.4295433054337803,-1.4295433054337803,-27.68418162701156,-0.06950171849553355,Nagarjuna Sagar,krishna
7,1547.3269944180945,3207.5711782687936,1334.032486848606,-0.3120286918893238,-0.3072553431088274,-4.665227969110786,-0.17185175380201057,Srisailam,krishna
7,1965.4358481278769,5220.515498851925,1836.234852029873,-0.15207382658066848,-0.5019035450549596,-0.9133211757114039,-0.47265590294045845,Almatti,krishna
7,1000.68088835796,2553.351842572455,944.7275493399352,-0.14677098818527567,-0.20392792099771295,-0.5010222174232974,-0.32267872082611126,Tungabhadra,krishna
7,495.8449022315288,445.95813027826256,338.4849923765033,0.27505299001397454,0.27505299001397454,0.2436730482470939,0.5347736528922287,Mettur,cauvery
7,358.0351105259576,888.5856702410751,373.6184282051348,-0.08506600333413372,-0.08506600333413372,0.15677622930590296,-0.24714356689109063,Krishnaraja Sagara,cauvery
7,152.106890053255,323.2634999139686,140.1647340968867,-0.13585323065721755,-1.1775839769374192,-1.723730040126323,-0.5594417753156355,Jayakwadi,godavari
7,831.3149720917406,1584.8638085309035,817.1877362115255,-0.17458573242320008,-2.532634899472562,-0.29488308049549516,-0.41726135826000843,Ujjani,krishna
7,4698.039285594936,13949.13769366614,5334.491624883217,-0.013835247568850573,-0.013835247568850573,0.03249117592733719,-0.21435469801824825,Sardar Sarovar,narmada
7,648.4463874826744,1472.072306270217,723.8499745043454,-0.016752138080587065,-0.23382661608521849,0.0057843742037483326,-0.07293725269830498,Ukai,tapi
8,1176.3903780960077,1085.1546460954155,794.5591431782632,-1.3454180801461235,-1.3454180801461235,-19.453839213941702,-0.10115998100372048,Nagarjuna Sagar,krishna
8,1600.8593914693317,3254.07682517519,1229.0447250082082,-0.34787882291277294,-0.35149565923537707,-4.392471114697387,-0.22221680383346754,Srisailam,krishna
8,1938.8156935634065,5166.098422394693,1763.709119935931,-0.12818126434866706,-0.4748716350425539,-1.0698019293251817,-0.5131820860420961,Almatti,krishna
8,1008.9707455470584,2523.1091121004742,915.6234073639336,-0.11976638655121508,-0.17611221366933716,-0.46814470974710276,-0.34399169698359167,Tungabhadra,krishna
8,544.232781480584,503.71189928958836,368.2668144614032,0.08595269978847142,0.08595269978847142,0.17402637321093561,0.4263099519385015,Mettur,cauvery
8,344.0649180061734,880.9877885328733,375.2672915229292,-0.06695795085022183,-0.06695795085022183,0.15618436519589518,-0.25770186140361506,Krishnaraja Sagara,cauvery
8,151.76851868810857,319.56648676684534,135.21994613759605,-0.11002135159250392,-1.1613194170382841,-1.730224685152081,-0.6313493907413232,Jayakwadi,godavari
8,866.966175160847,1645.0600638451722,847.2125224164387,-0.265506393939972,-2.8158376279263173,-0.33595075290585563,-0.5415310225698677,Ujjani,krishna
8,4417.218992788451,13601.95539127193,5368.727656749425,0.036464714860648506,0.036464714860648506,-0.0014402056805635777,-0.1503142776340356,Sardar Sarovar,narmada
8,658.4540780400642,1477.3833097650913,745.0302941085748,-0.024247048081118106,-0.22697962230399904,-0.17265240052819286,-0.11681358491019811,Ukai,tapi
9,1248.7192818663555,1097.1488949258194,808.9521843968122,-1.5524760636745802,-1.5524760636745802,-25.50777153925573,-0.12928312181686286,Nagarjuna Sagar,krishna
9,1633.3394565033611,3184.627839649053,1245.084481418854,-0.288240907214133,-0.29236751251633386,-4.652405427665136,-0.28088237282967654,Srisailam,krishna
9,1845.624515595765,5105.276873549653,1676.0507526458596,-0.10177301545385342,-0.44015469360946513,-0.7399585270427034,-0.5139569664648795,Almatti,krishna
9,999.7613485696738,2495.074158063199,904.5735469650791,-0.09502057341089398,-0.14939695523262198,-0.48094637250860917,-0.3553469558326654,Tungabhadra,krishna
9,583.440544597649,552.2648318854034,407.72914425238156,-0.08284248690174723,-0.08284248690174723,0.09984696890827727,0.34587451186235973,Mettur,cauvery
9,331.65076874458964,875.1956429716308,368.7495080346656,-0.053251933382255645,-0.053251933382255645,0.16281387412952475,-0.250705374571345,Krishnaraja Sagara,cauvery
9,154.68652118752692,327.52527060054365,142.6443184051635,-0.16599987689849138,-1.2533805357291725,-2.0777268667096584,-0.7049830850478773,Jayakwadi,godavari
9,917.9824280521877,1643.9641884766927,897.3603795906232,-0.26382089273844156,-2.7898596127462763,-0.47455826242380295,-0.5447234717300158,Ujjani,krishna
9,4284.565711384707,13478.651451076385,5362.874383568931,0.05477305629333462,0.05477305629333462,-0.04488218917647502,-0.12498875779482899,Sardar Sarovar,narmada
9,643.4977848001863,1418.360351042486,741.1537763443333,0.055762378305761695,-0.11147303926410501,-0.32040426172729375,-0.07919934235432646,Ukai,tapi
10,1284.930966537162,1059.4525714377246,798.6512887008986,-1.3366175097820587,-1.3366175097820587,-25.20280799107709,-0.05288140596142288,Nagarjuna Sagar,krishna
10,1612.2701388122807,3161.8836285577613,1247.8939658057716,-0.2678107847001039,-0.27163736578335107,-4.622933007841058,-0.3409187058931944,Srisailam,krishna
10,1641.1418124511135,4948.941175050581,1548.4321267301198,-0.035328369852500874,-0.3534685490849976,-0.5784612494536114,-0.4097984554512959,Almatti,krishna
10,961.529498135732,2467.7755278509344,909.038618231049,-0.07119039248372272,-0.12352979108950235,-0.48375338381821886,-0.3378939061415771,Tungabhadra,krishna
10,610.9525275759572,565.4191094402805,433.5896444076167,-0.11698649494594893,-0.11698649494594893,0.04208325465784968,0.30544349250691716,Mettur,cauvery
10,317.38347773613583,859.0253751137835,363.13489174595765,-0.014528990205654901,-0.014528990205654901,0.19400691066481135,-0.2030732276748144,Krishnaraja Sagara,cauvery
10,150.59892760394456,333.6616810827336,151.59139595700194,-0.21010078717810865,-1.2972477021625708,-2.0612857612311015,-0.6576512002363042,Jayakwadi,godavari
10,907.2729998979329,1636.6447751011533,918.3153616555147,-0.2525921387356622,-2.742479718402051,-0.5705086860184123,-0.5390222218354279,Ujjani,krishna
10,4127.2498326118575,13353.017916560633,5256.056442752395,0.07365348352650258,0.07365348352650258,-0.02614015515043011,-0.09389208078487243,Sardar Sarovar,narmada
10,642.1828903552812,1373.8972699186156,725.3625850062573,0.1134335740261534,-0.02749677625095126,-0.23626874543741594,-0.0402583132086789,Ukai,tapi
11,1268.461943488216,992.0015592978347,722.4926141742038,-1.020395735116033,-1.020395735116033,-23.800936635295287,-0.005570993945175129,Nagarjuna Sagar,krishna
11,1552.5392221497907,3207.6151824958715,1286.7463329170284,-0.3039160496043811,-0.3084151387386711,-4.99825099132596,-0.43456194106718593,Srisailam,krishna
11,1394.3872079476419,4852.760089259672,1482.8773175721806,0.004523129784268276,-0.30129201680600404,-0.3509438758807504,-0.35746024960843537,Almatti,krishna
11,875.4624597455821,2441.730323563011,896.2942820229144,-0.0486987634052134,-0.1001558629870205,-0.49715483531243043,-0.32632578061665485,Tungabhadra,krishna
11,600.5796887830038,571.9576147441481,435.149334303522,-0.13143192138735027,-0.13143192138735027,0.04361154999068062,0.23014092252014995,Mettur,cauvery
11,310.4752730094342,850.0362287739212,358.2912398368242,0.008063166724682658,0.008063166724682658,0.21495325278926047,-0.16950036410481628,Krishnaraja Sagara,cauvery
11,150.87718523035878,323.4796170053568,147.66943525627596,-0.13730269934719708,-1.1708255543125157,-1.9351906368127225,-0.5691044385122748,Jayakwadi,godavari
11,830.1383080634694,1657.5886977653527,925.5901285496458,-0.2848557685726121,-2.8438818326762223,-0.5548420836581693,-0.5931416255075366,Ujjani,krishna
11,4134.214997341302,13618.182100245462,5277.996705791933,0.03475828537350445,0.03475828537350445,-0.07900375106969215,-0.14817973507385696,Sardar Sarovar,narmada
11,635.9164216698647,1391.3665376987178,732.6573786182387,0.0897586741289359,-0.0402802990636828,-0.38739830086552973,-0.07598973276971233,Ukai,tapi
12,1312.2405364975782,1013.8599772714302,751.5329530604519,-1.0832497330494322,-1.0832497330494322,-19.909542757060795,-0.004147519155272894,Nagarjuna Sagar,krishna
12,1489.421052386299,3216.0326507982304,1372.6431716708828,-0.30967847591856557,-0.3137408255766003,-4.978840766268988,-0.4375155714751029,Srisailam,krishna
12,1448.3883529531802,4836.288283658485,1490.2211374790984,0.011226962843060129,-0.26970921815841087,-0.5439876938625436,-0.3393640950754895,Almatti,krishna
12,919.3521662845646,2447.4643427786814,912.0843980112272,-0.0530720011855077,-0.10749465583126727,-0.5772355239881821,-0.34246254646697905,Tungabhadra,krishna
12,610.7938007001047,578.5682162456991,440.574457679282,-0.14597095024311613,-0.14597095024311613,-0.004265579817245513,0.23973247327098413,Mettur,cauvery
12,345.282266014866,867.0396953258661,365.4328092962842,-0.03132426042890679,-0.03132426042890679,0.13828398994140179,-0.24790296990846383,Krishnaraja Sagara,cauvery
12,168.66231724069547,321.61121526590705,146.3391483434735,-0.12415092086895219,-1.1286719914771104,-1.826087344397886,-0.49390439542105735,Jayakwadi,godavari
12,802.0139068477803,1636.7259133129157,917.520872518179,-0.2527163386928293,-2.7333356852746746,-0.5539099536380818,-0.5444356028686812,Ujjani,krishna
12,4122.759045827697,13738.00910220042,5146.92595756058,0.01666080925379021,0.01666080925379021,-0.03793847312426979,-0.17908150865830796,Sardar Sarovar,narmada
12,627.8336948973757,1426.1701881181134,745.9330500967801,0.04223781808047955,-0.0793485569512653,-0.36840943347331256,-0.11424031289065084,Ukai,tapi
