Basin,CRPS,RMSE,NSE,KGE
cauvery,510.7977402731742,974.7193471525436,-2.353983174666409,-0.13478465088336783
godavari,32.787868562258865,33.59482343173246,,
krishna,406.1532538688333,1390.9415690294093,0.5982418890062945,0.4978171953997822
narmada,2714.983613650147,11514.347970424273,-0.054993032369473616,0.011305785481674824
tapi,370.09764295722243,1004.8337683339776,0.5269234755099368,0.6093951116297694
