CRPS,RMSE,MAE,NSE,Event_NSE,Log_NSE,KGE,Reservoir,Basin
657.169968499666,1319.8500832340574,841.2789397691428,-1.768785457452458,-1.768785457452458,-10.144420609373908,-0.027755380671509622,Nagarjuna Sagar,krishna
648.9420381873292,1169.5018322407518,620.8763466173403,0.8252819261708928,0.8252946922841841,-2.1963315742708587,0.8442871240505517,Srisailam,krishna
626.8790896949411,2125.1919675824183,749.3756003239838,0.8090806870384457,0.7520269028837856,-0.7422428350522297,0.6843006860728622,Almatti,krishna
389.09751013153135,1419.1420855389583,518.9015046956155,0.6457521839814119,0.6291654276499951,-0.3629059642627266,0.7024826564428452,Tungabhadra,krishna
223.08694607725835,422.84344740211475,254.35415515696496,0.295289374409645,0.295289374409645,0.38346414216017133,0.357848262200542,Mettur,cauvery
213.026296034025,716.3150299573671,265.641518575537,0.29371919547741854,0.29371919547741854,0.5791091587788852,0.4545075068694103,Krishnaraja Sagara,cauvery
98.75126515142907,270.4983335210857,113.7406787033496,0.204687031763659,-0.5257273205990891,-0.7756412245989222,0.4914581563665571,Jayakwadi,godavari
426.26957573156074,1055.00255771129,527.8496065137814,0.4795154409462207,-0.548830951736248,0.6471960720924135,0.38447638772883974,Ujjani,krishna
3381.593906196373,12889.922120129324,3755.7136276139618,0.13592611913238106,0.13592611913238106,0.5834072193539337,0.22835498229121964,Sardar Sarovar,narmada
355.62583112938563,963.6843981330817,432.10364660452734,0.5648764286504806,0.43680450367428103,0.3611967353134181,0.7178316243914494,Ukai,tapi
