Week,CRPS,RMSE,MAE,NSE,Event_NSE,Log_NSE,KGE,Reservoir,Basin
2,328.880364103352,513.9835856108061,331.71964902138274,-0.029114373573644325,-0.029114373573644325,0.09990022740199689,0.07391482021016282,Mettur,cauvery
2,296.7778746705566,797.0373415181388,346.2264688227885,0.1255102906307698,0.1255102906307698,0.3417164025339594,0.04223057118283735,Krishnaraja Sagara,cauvery
2,150.1739575787665,289.68744959736034,154.58854391676567,0.08784585320509308,-0.45716348452047484,-1.6500508556785625,0.16192520163451118,Jayakwadi,godavari
2,667.6859934007038,1507.8647783011218,845.5349034273512,-0.0632260742668056,-2.0581155832190166,0.3163988182216684,-0.33255027919303837,Ujjani,krishna
2,4007.368018281727,13068.904330269626,4189.728582316738,0.11262472330218964,0.11262472330218964,0.46324705676287503,0.027212510791049027,Sardar Sarovar,narmada
2,437.6965774643009,1051.7557114149377,547.5759459057405,0.48164754438847945,0.33676778518898554,-0.07875067950046821,0.34987531131957583,Ukai,tapi
3,992.1251959189939,1041.7321507762035,753.9579725150716,-0.9037449791851726,-0.9037449791851726,-9.938475010934157,0.26834187809992993,Nagarjuna Sagar,krishna
3,1547.2182985534685,3122.5291414775897,1290.9060180551005,-0.24515489390991063,-0.22791934600686914,-3.342394008371812,-0.11728630314309796,Srisailam,krishna
3,1788.1908076677396,5049.635038569816,1865.6908564212667,-0.07788769151240893,-0.38993835784430675,-1.4526518369006944,-0.3028698154116325,Almatti,krishna
3,887.3080297521226,2413.200896071368,924.2446355953028,-0.024335863416973025,-0.06829651962207395,-0.7073895137368651,-0.19018977704981244,Tungabhadra,krishna
3,341.3610954448269,471.86120186357874,325.81693830628865,0.14315346564314302,0.14315346564314302,0.17095396476060953,0.16465263145261821,Mettur,cauvery
3,311.323368353816,791.6537340646456,356.3345913449874,0.13777545359256826,0.13777545359256826,0.2928150000593951,0.03959607314347746,Krishnaraja Sagara,cauvery
3,167.26251193004626,309.6290121547055,170.81628771978495,-0.042058668561304025,-0.6219525010885525,-1.8371259705699243,-0.00040306985207338997,Jayakwadi,godavari
3,696.6020002544448,1565.108292779081,871.376000065067,-0.14548553706661793,-2.334524769100869,0.22093290987362613,-0.381257826038236,Ujjani,krishna
3,4339.790160994105,13291.584989729221,4463.131488270983,0.08305959458212009,0.08305959458212009,0.3930940776107692,-0.04033489505360133,Sardar Sarovar,narmada
3,531.549586740217,1194.7033384554952,622.9512814954574,0.33089349378608035,0.14251457573279847,-0.11840001885353169,0.23752247883129907,Ukai,tapi
4,844.0764479818355,1169.8222537783658,885.1864139524636,-1.4753555495214243,-1.4753555495214243,-24.20928725501026,0.12493103592350752,Nagarjuna Sagar,krishna
4,1440.3372919949627,3274.0134174931036,1401.9925255809048,-0.36847310766199204,-0.31524895097713546,-4.451689851163054,-0.22478142767961073,Srisailam,krishna
4,1817.4335476800356,5160.752534169841,1949.1874228481618,-0.12584758429418974,-0.4448571005461748,-1.247918575414713,-0.3547587206227789,Almatti,krishna
4,879.2153238155981,2475.573788094534,965.4629819807878,-0.07797123892395952,-0.12739926267314416,-0.6578687434872128,-0.25569028420850826,Tungabhadra,krishna
4,296.8400764198203,453.68848812157273,328.4382071275643,0.21255230070937003,0.21255230070937003,0.21712615810241453,0.2596786004728183,Mettur,cauvery
4,322.452198866159,845.2305876286589,360.6205973563346,0.018397145521584224,0.018397145521584224,0.27296838517868605,-0.08779161607691965,Krishnaraja Sagara,cauvery
4,164.4353511952933,333.9138059066423,175.40987358016585,-0.21193025538030996,-0.9306899712303813,-1.6831169825543495,-0.10900518965981965,Jayakwadi,godavari
4,718.8704873768386,1640.8054165856893,960.5029125019892,-0.258968856865714,-2.572906358095645,0.1305673776277788,-0.4577789772262999,Ujjani,krishna
4,4408.821394576685,13455.07835645427,4770.76990957479,0.05965686729398734,0.05965686729398734,0.30788401634807305,-0.06208436280211971,Sardar Sarovar,narmada
4,558.4357762423006,1282.337224452026,676.2665331370434,0.22885170946239397,0.01285348401612707,-0.10952357537883062,0.1759589568393084,Ukai,tapi
5,813.7239343539671,1111.6853053000798,832.3158755079116,-1.3171485046112732,-1.3171485046112732,-19.991195090803576,0.11786452316211438,Nagarjuna Sagar,krishna
