Week,CRPS,RMSE,MAE,NSE,KGE,Reservoir,Basin
1,227.30845134532868,595.9023615269107,232.03462471119948,0.5311674916792802,0.44238096015401474,Nagarjuna Sagar,krishna
1,385.5808946810747,1336.4192002593509,442.1765432912859,0.6578343119574741,0.558534687717272,Srisailam,krishna
1,657.9790065882893,2444.4033195343577,828.4417770677506,0.7474198243332217,0.5451227711412865,Almatti,krishna
1,370.44984187208104,1487.6336866097256,508.2494781201867,0.6107331410553745,0.5880258117401953,Tungabhadra,krishna
1,821.3828729790707,1234.2071063879625,942.0550144029921,-5.003820459148821,-0.7180285505139274,Mettur,cauvery
1,200.21260756727767,715.2315879171247,236.45345484950724,0.2958541098160036,0.4484592487471918,Krishnaraja Sagara,cauvery
1,32.787868562258865,33.59482343173246,26.95792118181611,,,Jayakwadi,godavari
1,389.4480748573928,1090.349277216701,472.40785165525057,0.44405467600612214,0.35502174624614224,Ujjani,krishna
1,2714.983613650147,11514.347970424273,3008.0697585184357,-0.054993032369473616,0.011305785481674824,Sardar Sarovar,narmada
1,370.09764295722243,1004.8337683339776,472.3541070053431,0.5269234755099368,0.6093951116297694,Ukai,tapi
2,353.15077824535166,798.6073687719336,304.76189538980856,0.15862290774597754,0.10818047803468167,Nagarjuna Sagar,krishna
2,662.217123867747,2192.2325599187407,725.4187483110767,0.0795859688085161,0.12615875250896147,Srisailam,krishna
2,1178.0247364782351,4374.478760694874,1372.3405307148748,0.1910789147966565,0.07627295637367582,Almatti,krishna
2,584.6911911634943,2273.7875727498927,724.8004910517673,0.09059947726408535,0.05354788092460572,Tungabhadra,krishna
2,1084.590762655882,1233.161741759553,942.3811492936549,-4.923866006205303,-0.789479113979223,Mettur,cauvery
2,271.95021700217944,836.1467945633481,304.0300016798911,0.037584909242590614,0.06227593263931308,Krishnaraja Sagara,cauvery
2,45.47567074594615,27.583774326220386,21.60301446676509,,,Jayakwadi,godavari
2,519.9989741871043,1429.2251824956902,611.4834185689853,0.044782828026352806,-0.06027919718527208,Ujjani,krishna
2,3190.048583275604,11391.675971505507,3261.547390658505,-0.034279889674897035,-0.32687643162748037,Sardar Sarovar,narmada
2,452.8778872795993,1191.380336545326,598.0711900259529,0.33488574192474785,0.2791283186682909,Ukai,tapi
3,445.732613072064,1010.3461409332338,385.817994867005,-0.3446567433348573,-0.2876648670541493,Nagarjuna Sagar,krishna
3,837.887392354892,2562.5588943190974,860.9256511699252,-0.2563752061897655,-0.23775870414577094,Srisailam,krishna
3,1536.9870888311627,5060.50252835764,1698.8992392800014,-0.08253220081495338,-0.285556653522945,Almatti,krishna
3,712.4461754358406,2428.769140519907,808.7217581027661,-0.037595058552307936,-0.16833687985802404,Tungabhadra,krishna
3,1254.4098204441314,1318.1162554047858,1025.0209163817085,-5.686239612320472,-0.9954149797610581,Mettur,cauvery
3,284.92020578280506,825.389753554398,316.86106297206726,0.06272291406607566,0.022358532154845956,Krishnaraja Sagara,cauvery
3,52.637648120243234,28.387311138649537,22.47235340190826,,,Jayakwadi,godavari
3,570.6012877782413,1547.5101800927725,704.9021753803534,-0.11987056848468214,-0.3093220311931253,Ujjani,krishna
3,3340.663073568003,11520.035495814329,3472.9825266432003,-0.05658242328963525,-0.3938759218017316,Sardar Sarovar,narmada
