Week,CRPS,RMSE,MAE,NSE,KGE,Reservoir,Basin
10,910.1223425885908,2446.067309933144,807.0501350189783,-0.05242745648394287,-0.4916312772956579,Tungabhadra,krishna
10,1296.9971212752205,2177.1979229434774,1783.9150396057873,-15.561617962118962,-2.379740452664393,Mettur,cauvery
10,357.74082742371127,885.9083394332362,401.0814160569335,-0.07902139413471643,-0.35492918855740774,Krishnaraja Sagara,cauvery
10,75.86821425584802,49.74489049823376,41.466111444990084,,,Jayakwadi,godavari
10,700.3211599332408,1748.651209892712,944.4821082786982,-0.4299050078137241,-0.849240292451495,Ujjani,krishna
10,3530.2941316006636,11614.665758184323,4093.5406420658815,-0.07421177090003139,-0.5412182043235936,Sardar Sarovar,narmada
10,670.1340661776344,1546.266184255673,830.1242810440806,-0.1229780722648508,-0.3741579294548083,Ukai,tapi
11,576.7206499897409,961.0640830120171,410.02223044219744,-0.20750769836159577,-0.6024837706720054,Nagarjuna Sagar,krishna
11,1031.1138498769508,2377.6134729583496,794.4508356643773,-0.07569435409550374,-0.5887100159204479,Srisailam,krishna
11,1732.4898294654192,5025.308268642655,1616.5707457233577,-0.06752719449397393,-0.6551548211835272,Almatti,krishna
11,892.0628541550503,2445.7499704035135,833.1252774048457,-0.05215440171682206,-0.5243858726065282,Tungabhadra,krishna
11,1447.287721749851,2243.9226381136295,1832.4263625278836,-16.41471927174856,-2.5363704242107956,Mettur,cauvery
11,361.4505622209106,883.0994252765394,415.397342687304,-0.07060273772358427,-0.36586847574721215,Krishnaraja Sagara,cauvery
11,94.23673070781929,45.104299880416306,36.93888721922341,,,Jayakwadi,godavari
11,727.1050781088713,1705.0557547940298,920.8302753910222,-0.3594961168262547,-0.7650188602345545,Ujjani,krishna
11,3378.9980045120556,11585.95457305006,4023.6289465827485,-0.06678422873878631,-0.527847387532481,Sardar Sarovar,narmada
11,660.1733037461198,1550.3993695245836,839.7575848820642,-0.130213801791917,-0.4109828470223833,Ukai,tapi
12,615.8170041630087,960.7716327279751,409.43304650248405,-0.20629884677437915,-0.6099705718847142,Nagarjuna Sagar,krishna
12,1045.296799338833,2360.8862156867713,786.1356077547682,-0.060887040946511206,-0.542740864869182,Srisailam,krishna
12,1767.604600445026,4991.3233390183805,1608.0999709905952,-0.0531825697988364,-0.5899991668244431,Almatti,krishna
12,907.7187963668289,2446.1949742693623,834.2820563233604,-0.05197994050356969,-0.5631542017461864,Tungabhadra,krishna
12,1708.4524511066597,2257.3898702247084,1869.7923513382302,-16.445265711408467,-2.578891740603047,Mettur,cauvery
12,392.04688137323376,884.530464474926,423.68152279213615,-0.07335371146569125,-0.37787251115132836,Krishnaraja Sagara,cauvery
12,116.79864356981203,49.22131638254702,40.03047893351334,,,Jayakwadi,godavari
12,765.5547432768135,1686.2440513690622,921.5740401269077,-0.32966324171346884,-0.6994654211926847,Ujjani,krishna
12,3393.350906632128,11580.246886408133,3994.110968540168,-0.06422891831366861,-0.516890590394395,Sardar Sarovar,narmada
12,673.3915646510326,1565.8630493833953,834.5518602073979,-0.15457600756391865,-0.48161232302396617,Ukai,tapi
