Week,CRPS,RMSE,MAE,NSE,KGE,Reservoir,Basin
8,1888.7676903280776,5034.3167913347115,1713.608618920032,-0.07135798940889937,-0.5291599885732818,Almatti,krishna
8,944.6294411946413,2442.460559584103,875.3802149400914,-0.049326115342112065,-0.39971719926930915,Tungabhadra,krishna
8,433.649215619208,507.53086107992544,349.5511992881648,0.07204020585263493,0.032671905725124906,Mettur,cauvery
8,345.6068716358895,881.4903143954882,369.41382494466666,-0.06817550889493873,-0.3368925100920699,Krishnaraja Sagara,cauvery
8,143.86309516544063,317.9921069382331,145.8102389143077,-0.09911100625673264,-0.47965713288150913,Jayakwadi,godavari
8,738.4507948491685,1660.3994131168483,848.0474199083109,-0.2892168331357525,-0.645319920372067,Ujjani,krishna
8,4574.618346559955,13985.318083231004,5452.287403752199,-0.018613969386654494,-0.2483412878254323,Sardar Sarovar,narmada
8,647.1603477798861,1519.9363796223186,795.0571836921938,-0.08409954970125644,-0.2945813606999974,Ukai,tapi
9,976.4781798152711,1064.7297647196128,851.6072220760573,-5.150883375220557,-0.9376847334892955,Nagarjuna Sagar,krishna
9,1084.6513821252368,2443.6281003682734,866.4962865559941,-0.13806835284113483,-0.5416984910191329,Srisailam,krishna
9,1819.5613941244148,5014.5365151869555,1630.1550909897194,-0.06295560806650347,-0.5368019429188056,Almatti,krishna
9,938.7647155654766,2437.632090068614,873.7808588696189,-0.045181417035885074,-0.4259881857582979,Tungabhadra,krishna
9,448.30711391628626,517.1560271445636,359.8436944780673,0.050459065189699115,-0.00984292806605036,Mettur,cauvery
9,334.09786559277063,871.7122117646609,362.11860816081673,-0.04488436621895997,-0.2903695832544524,Krishnaraja Sagara,cauvery
9,139.62783249714113,314.7275852761862,147.97335791470206,-0.07665979469415496,-0.43661855522219883,Jayakwadi,godavari
9,721.3150290744751,1645.0301862427327,846.0579990784516,-0.26546042606998554,-0.6140673508902397,Ujjani,krishna
9,4402.804429094512,13976.43903727267,5391.398337589046,-0.016333582219653975,-0.23818754489168992,Sardar Sarovar,narmada
9,641.8470706711516,1488.6900633223443,803.5699456740697,-0.04019967663946722,-0.22697012188553956,Ukai,tapi
10,983.5507905567504,1049.4571554039592,860.7599604307729,-4.881182664530754,-0.9305617443990568,Nagarjuna Sagar,krishna
10,1078.4370980574972,2455.8125338076884,848.8489185916205,-0.1488288044006616,-0.6545006976131698,Srisailam,krishna
10,1683.3055740294926,4997.125645221981,1536.1704500980063,-0.05558708937789536,-0.547419013169228,Almatti,krishna
10,895.0981339520592,2435.810422254654,838.003513836217,-0.04361985085419939,-0.4642853533541218,Tungabhadra,krishna
10,457.41177678631215,537.6843143755418,388.8903904764731,-0.01009376922706462,-0.10258375463720215,Mettur,cauvery
10,326.7278487588005,877.6070656107696,370.0858569491441,-0.05889451339643825,-0.3385865996501862,Krishnaraja Sagara,cauvery
10,140.7714354721329,317.92691002704737,146.65713445081786,-0.09866035798513773,-0.5046081801114639,Jayakwadi,godavari
10,709.5351895290281,1666.4503003083005,863.6667773639533,-0.29863037511986423,-0.6703463150254434,Ujjani,krishna
10,4366.127734671201,14098.332648650827,5447.28801268016,-0.032642787881299595,-0.27033230910841666,Sardar Sarovar,narmada
10,636.9361474711906,1514.0519087400025,808.8094487136427,-0.07667415876020778,-0.27141174323367667,Ukai,tapi
11,1106.275148274543,1024.2355295197747,848.0181581679316,-4.531321490666808,-0.910792329548872,Nagarjuna Sagar,krishna
11,1114.2560759124651,2455.225673243391,835.7172485182674,-0.14706813762631787,-0.6980261698788717,Srisailam,krishna
11,1625.642151556155,4964.399793256531,1551.9565857905004,-0.04180641911730487,-0.5059634205165024,Almatti,krishna
11,867.266642327772,2424.518084496409,834.0463921425458,-0.033965905280093356,-0.4626049914502026,Tungabhadra,krishna
11,474.8188195210323,549.2873295582375,403.2395558981225,-0.04351788584456928,-0.20531214641612916,Mettur,cauvery
11,335.19778047856255,872.5437513925584,383.4178397398969,-0.045161902647404606,-0.30555071503594755,Krishnaraja Sagara,cauvery
11,152.3680890302218,313.0256540755918,146.44475054416688,-0.06498157160555107,-0.44866164097356,Jayakwadi,godavari
11,715.7776771032807,1673.8136328708717,858.6483629811673,-0.31013191593481415,-0.7169473967799045,Ujjani,krishna
11,4415.969269803377,14227.549968428062,5426.2432694418685,-0.053557024754099514,-0.3402789182930437,Sardar Sarovar,narmada
11,648.8563024347305,1539.7602053779358,812.3047314855658,-0.11475549733761636,-0.3345064479750286,Ukai,tapi
12,1208.7119419637017,998.1564012079818,841.1670348551539,-4.160613161068743,-0.8595059570342403,Nagarjuna Sagar,krishna
12,1106.436658181114,2421.6463552844084,832.5863082534653,-0.11619603132241796,-0.6389479411150232,Srisailam,krishna
12,1672.9923229877018,4937.32278006596,1572.2937084489479,-0.030517318385912873,-0.45839770425832227,Almatti,krishna
12,896.6429531461342,2422.510281184837,852.4770866725238,-0.03170747525624984,-0.4840883158317011,Tungabhadra,krishna
12,494.92754472722714,535.6148668562657,394.41598390622227,0.017868340637275715,-0.11386972453695954,Mettur,cauvery
12,374.15702071665635,873.1959570244865,385.52172308587626,-0.04602172448877928,-0.31677170996521853,Krishnaraja Sagara,cauvery
12,168.39643855074016,314.94424967347857,150.76970030258832,-0.07802694724457337,-0.47586797273515824,Jayakwadi,godavari
12,746.1615401335071,1664.384109641378,858.1077502764791,-0.2954120918834062,-0.6878311876068639,Ujjani,krishna
12,4484.832122065777,14213.84483108994,5381.129009416131,-0.052637623926271804,-0.32255754546557025,Sardar Sarovar,narmada
12,659.8959507308949,1547.4427688026542,815.2209286275585,-0.12757170277633212,-0.3623741723648932,Ukai,tapi
