Date,Reservoir_Name,Inflow (cusecs/cumecs),Storage (TMC/MCM)
2010-05-07,Sardar Sarovar,20.614,16.245
2010-05-08,Sardar Sarovar,20.881,26.133
2010-05-09,Sardar Sarovar,29.767,42.731
2010-05-10,Sardar Sarovar,21.326,49.087
2010-05-11,Sardar Sarovar,21.076,53.325
2010-05-12,Sardar Sarovar,20.825,48.381
2010-05-13,Sardar Sarovar,36.073,48.452
2010-05-14,Sardar Sarovar,22.495,48.522
2010-05-15,Sardar Sarovar,31.035,48.593
2010-05-16,Sardar Sarovar,39.575,48.664
2010-05-17,Sardar Sarovar,32.885,48.734
2010-05-18,Sardar Sarovar,26.194,48.805
2010-05-19,Sardar Sarovar,29.617,48.875
2010-05-20,Sardar Sarovar,33.04,48.946
2010-05-21,Sardar Sarovar,36.463,49.017
2010-05-22,Sardar Sarovar,39.886,49.087
2010-05-23,Sardar Sarovar,43.309,49.158
2010-05-24,Sardar Sarovar,20.94,49.229
2010-05-25,Sardar Sarovar,25.154,49.299
2010-05-26,Sardar Sarovar,29.368,49.37
2010-05-27,Sardar Sarovar,33.581,49.441
2010-05-28,Sardar Sarovar,37.795,49.511
2010-05-29,Sardar Sarovar,39.604,49.582
2010-05-30,Sardar Sarovar,41.413,49.652
2010-05-31,Sardar Sarovar,20.575,49.723
2010-06-01,Sardar Sarovar,22.881,49.794
2010-06-02,Sardar Sarovar,22.542,51.206
2010-06-03,Sardar Sarovar,22.885,47.322
2010-06-04,Sardar Sarovar,21.881,47.675
2010-06-05,Sardar Sarovar,21.63,33.902
2010-06-06,Sardar Sarovar,55.019,22.248
2010-06-07,Sardar Sarovar,21.988,16.951
2010-06-08,Sardar Sarovar,22.737,26.839
2010-06-09,Sardar Sarovar,23.838,43.437
2010-06-10,Sardar Sarovar,23.315,48.028
2010-06-11,Sardar Sarovar,23.689,54.738
2010-06-12,Sardar Sarovar,24.726,48.734
2010-06-13,Sardar Sarovar,49.62,48.809
2010-06-14,Sardar Sarovar,25.433,48.883
2010-06-15,Sardar Sarovar,27.988,48.957
2010-06-16,Sardar Sarovar,24.958,49.032
2010-06-17,Sardar Sarovar,24.379,49.106
2010-06-18,Sardar Sarovar,23.65,49.18
2010-06-19,Sardar Sarovar,22.921,49.255
2010-06-20,Sardar Sarovar,52.292,49.329
2010-06-21,Sardar Sarovar,126.698,49.403
2010-06-22,Sardar Sarovar,123.297,49.478
2010-06-23,Sardar Sarovar,127.119,49.552
2010-06-24,Sardar Sarovar,25.148,49.626
2010-06-25,Sardar Sarovar,23.704,49.701
2010-06-26,Sardar Sarovar,19.917,49.775
2010-06-27,Sardar Sarovar,6.428,49.849
2010-06-28,Sardar Sarovar,20.394,49.924
2010-06-29,Sardar Sarovar,20.539,49.998
2010-06-30,Sardar Sarovar,20.685,50.072
2010-07-01,Sardar Sarovar,22.128,50.147
2010-07-02,Sardar Sarovar,22.494,50.853
2010-07-03,Sardar Sarovar,23.168,46.615
2010-07-04,Sardar Sarovar,605.735,48.028
2010-07-05,Sardar Sarovar,126.209,33.196
2010-07-06,Sardar Sarovar,23.244,21.895
2010-07-07,Sardar Sarovar,22.719,16.245
2010-07-08,Sardar Sarovar,124.371,27.899
2010-07-09,Sardar Sarovar,133.236,44.85
2010-07-10,Sardar Sarovar,121.912,46.969
2010-07-11,Sardar Sarovar,272.857,54.385
2010-07-12,Sardar Sarovar,21.956,49.087
2010-07-13,Sardar Sarovar,21.912,49.176
2010-07-14,Sardar Sarovar,21.295,49.264
2010-07-15,Sardar Sarovar,21.087,49.352
2010-07-16,Sardar Sarovar,20.829,49.441
2010-07-17,Sardar Sarovar,140.388,49.529
2010-07-18,Sardar Sarovar,457.725,49.617
2010-07-19,Sardar Sarovar,914.577,49.705
2010-07-20,Sardar Sarovar,865.444,49.794
2010-07-21,Sardar Sarovar,21.118,49.882
2010-07-22,Sardar Sarovar,20.471,49.97
2010-07-23,Sardar Sarovar,20.125,50.059
2010-07-24,Sardar Sarovar,20.962,50.147
2010-07-25,Sardar Sarovar,32.511,50.235
2010-07-26,Sardar Sarovar,22.103,50.323
2010-07-27,Sardar Sarovar,21.333,50.412
2010-07-28,Sardar Sarovar,20.675,50.5
2010-07-29,Sardar Sarovar,21.446,50.588
2010-07-30,Sardar Sarovar,22.59,50.677
2010-07-31,Sardar Sarovar,25.232,50.765
2010-08-01,Sardar Sarovar,41.94,50.853
2010-08-02,Sardar Sarovar,22.105,50.147
2010-08-03,Sardar Sarovar,21.877,46.262
2010-08-04,Sardar Sarovar,24.845,48.028
2010-08-05,Sardar Sarovar,24.358,33.196
2010-08-06,Sardar Sarovar,29.025,21.542
2010-08-07,Sardar Sarovar,27.771,15.538
2010-08-08,Sardar Sarovar,37.107,31.43
2010-08-09,Sardar Sarovar,157.61,44.496
2010-08-10,Sardar Sarovar,36.857,45.909
2010-08-11,Sardar Sarovar,37.79,54.031
2010-08-12,Sardar Sarovar,35.912,49.794
2010-08-13,Sardar Sarovar,34.672,49.847
2010-08-14,Sardar Sarovar,34.65,49.9
2010-08-15,Sardar Sarovar,41.94,49.953
2010-08-16,Sardar Sarovar,35.552,50.006
2010-08-17,Sardar Sarovar,1591.893,50.059
2010-08-18,Sardar Sarovar,1631.795,50.112
2010-08-19,Sardar Sarovar,1615.71,50.164
2010-08-20,Sardar Sarovar,150.265,50.217
2010-08-21,Sardar Sarovar,149.024,50.27
2010-08-22,Sardar Sarovar,181.629,50.323
2010-08-23,Sardar Sarovar,1567.687,50.376
2010-08-24,Sardar Sarovar,1630.082,50.429
2010-08-25,Sardar Sarovar,1435.362,50.482
2010-08-26,Sardar Sarovar,1422.737,50.535
2010-08-27,Sardar Sarovar,156.728,50.588
2010-08-28,Sardar Sarovar,235.259,50.641
2010-08-29,Sardar Sarovar,313.79,50.694
2010-08-30,Sardar Sarovar,863.277,50.747
2010-08-31,Sardar Sarovar,1412.764,50.8
2010-09-01,Sardar Sarovar,1410.877,50.853
2010-09-02,Sardar Sarovar,1368.895,50.147
2010-09-03,Sardar Sarovar,1161.326,45.909
2010-09-04,Sardar Sarovar,145.108,48.028
2010-09-05,Sardar Sarovar,195.053,33.196
2010-09-06,Sardar Sarovar,163.05,21.189
2010-09-07,Sardar Sarovar,889.872,14.479
2010-09-08,Sardar Sarovar,1616.695,34.255
2010-09-09,Sardar Sarovar,1669.539,47.675
2010-09-10,Sardar Sarovar,4542.916,45.909
2010-09-11,Sardar Sarovar,3761.376,53.325
2010-09-12,Sardar Sarovar,2967.172,50.147
2010-09-13,Sardar Sarovar,2752.888,50.128
2010-09-14,Sardar Sarovar,2538.604,50.11
2010-09-15,Sardar Sarovar,2324.32,50.091
2010-09-16,Sardar Sarovar,2112.994,50.072
2010-09-17,Sardar Sarovar,1824.038,50.054
2010-09-18,Sardar Sarovar,1773.879,50.035
2010-09-19,Sardar Sarovar,1539.231,50.017
2010-09-20,Sardar Sarovar,1637.465,49.998
2010-09-21,Sardar Sarovar,1642.676,49.98
2010-09-22,Sardar Sarovar,1730.377,49.961
2010-09-23,Sardar Sarovar,1573.277,49.942
2010-09-24,Sardar Sarovar,1564.225,49.924
2010-09-25,Sardar Sarovar,1672.779,49.905
2010-09-26,Sardar Sarovar,1388.525,49.887
2010-09-27,Sardar Sarovar,1603.072,49.868
2010-09-28,Sardar Sarovar,1596.804,49.849
2010-09-29,Sardar Sarovar,1592.782,49.831
2010-09-30,Sardar Sarovar,1622.774,49.812
2010-10-01,Sardar Sarovar,1618.178,49.794
2010-10-02,Sardar Sarovar,470.5,49.794
2010-10-03,Sardar Sarovar,166.762,45.203
2010-10-04,Sardar Sarovar,149.022,48.028
2010-10-05,Sardar Sarovar,149.798,32.843
2010-10-06,Sardar Sarovar,150.573,20.836
2010-10-07,Sardar Sarovar,151.348,13.773
2010-10-08,Sardar Sarovar,152.124,34.608
2010-10-09,Sardar Sarovar,147.102,55.444
2010-10-10,Sardar Sarovar,41.94,45.203
2010-10-11,Sardar Sarovar,29.678,52.619
2010-10-12,Sardar Sarovar,26.714,49.794
2010-10-13,Sardar Sarovar,27.524,49.811
2010-10-14,Sardar Sarovar,26.811,49.829
2010-10-15,Sardar Sarovar,27.338,49.847
2010-10-16,Sardar Sarovar,26.566,49.864
2010-10-17,Sardar Sarovar,26.074,49.882
2010-10-18,Sardar Sarovar,25.32,49.9
2010-10-19,Sardar Sarovar,28.852,49.917
2010-10-20,Sardar Sarovar,27.279,49.935
2010-10-21,Sardar Sarovar,28.986,49.953
2010-10-22,Sardar Sarovar,25.914,49.97
2010-10-23,Sardar Sarovar,27.642,49.988
2010-10-24,Sardar Sarovar,34.779,50.006
2010-10-25,Sardar Sarovar,34.758,50.023
2010-10-26,Sardar Sarovar,34.862,50.041
2010-10-27,Sardar Sarovar,31.218,50.059
2010-10-28,Sardar Sarovar,29.384,50.076
2010-10-29,Sardar Sarovar,29.362,50.094
2010-10-30,Sardar Sarovar,33.237,50.112
2010-10-31,Sardar Sarovar,32.511,50.129
2010-11-01,Sardar Sarovar,29.729,50.147
2010-11-02,Sardar Sarovar,28.907,49.794
2010-11-03,Sardar Sarovar,29.49,44.85
2010-11-04,Sardar Sarovar,28.108,48.381
2010-11-05,Sardar Sarovar,41.94,32.843
2010-11-06,Sardar Sarovar,28.142,20.129
2010-11-07,Sardar Sarovar,257.491,12.713
2010-11-08,Sardar Sarovar,31.097,35.315
2010-11-09,Sardar Sarovar,31.949,55.444
2010-11-10,Sardar Sarovar,31.219,45.556
2010-11-11,Sardar Sarovar,32.795,52.619
2010-11-12,Sardar Sarovar,33.45,50.147
2010-11-13,Sardar Sarovar,35.202,50.147
2010-11-14,Sardar Sarovar,41.94,50.147
2010-11-15,Sardar Sarovar,33.278,50.147
2010-11-16,Sardar Sarovar,34.938,50.147
2010-11-17,Sardar Sarovar,49.62,50.147
2010-11-18,Sardar Sarovar,33.895,50.147
2010-11-19,Sardar Sarovar,36.121,50.147
2010-11-20,Sardar Sarovar,31.306,50.147
2010-11-21,Sardar Sarovar,332.152,50.147
2010-11-22,Sardar Sarovar,39.041,50.147
2010-11-23,Sardar Sarovar,32.98,50.147
2010-11-24,Sardar Sarovar,31.981,50.147
2010-11-25,Sardar Sarovar,31.677,50.147
2010-11-26,Sardar Sarovar,32.982,50.147
2010-11-27,Sardar Sarovar,31.436,50.147
2010-11-28,Sardar Sarovar,41.94,50.147
2010-11-29,Sardar Sarovar,45.339,50.147
2010-11-30,Sardar Sarovar,45.926,50.147
2010-12-01,Sardar Sarovar,120.817,50.147
2010-12-02,Sardar Sarovar,184.232,49.794
2010-12-03,Sardar Sarovar,43.851,44.496
2010-12-04,Sardar Sarovar,39.694,48.734
2010-12-05,Sardar Sarovar,39.495,33.196
2010-12-06,Sardar Sarovar,44.925,19.423
2010-12-07,Sardar Sarovar,39.937,13.066
2010-12-08,Sardar Sarovar,36.618,36.374
2010-12-09,Sardar Sarovar,36.153,55.444
2010-12-10,Sardar Sarovar,38.25,44.85
2010-12-11,Sardar Sarovar,35.644,52.619
2010-12-12,Sardar Sarovar,41.94,50.5
2010-12-13,Sardar Sarovar,53.343,50.465
