Week,CRPS,RMSE,MAE,NSE,KGE,Reservoir,Basin
1,477.11863279350433,763.8027918327515,524.1926331401567,-2.276114741428013,-0.20543337994811162,Nagarjuna Sagar,krishna
1,393.33555298939024,1097.9751234026282,441.0019435041139,0.7690403860828049,0.6220694745236098,Srisailam,krishna
1,734.646900641146,2802.9120530098603,1060.8105067662138,0.6678972486882901,0.4331667732891187,Almatti,krishna
1,431.4096904281777,1557.2623867070008,575.1800097366627,0.5734410974019815,0.49174185202067067,Tungabhadra,krishna
1,234.22571472406514,396.4345038654731,268.15036337339757,0.38056676543806567,0.3544595769819462,Mettur,cauvery
1,221.9970106530827,726.3448891906849,288.7693574865164,0.2738020048741685,0.3135050986691672,Krishnaraja Sagara,cauvery
1,108.46002503188244,275.96180073082746,128.97268387803516,0.17223546258675126,0.3624560078977568,Jayakwadi,godavari
1,456.6087644291453,1257.7592969372208,591.2512001425649,0.26023139334753775,0.04983835273680559,Ujjani,krishna
1,3414.533017187881,13307.2185815621,4060.078415805294,0.07907370833934735,0.15656272544546157,Sardar Sarovar,narmada
1,409.927610439027,1048.5041461923818,534.3498477775441,0.48490983349341554,0.4080726027470932,Ukai,tapi
2,635.532185385905,827.4201666566281,637.3219250098194,-2.8503234411430025,-0.35933054916887697,Nagarjuna Sagar,krishna
2,577.185560553553,2016.829571913979,637.752849425472,0.22098040060779434,0.11987379961704336,Srisailam,krishna
2,1152.1497041432544,4405.70645073563,1467.1958683459561,0.17948855098186656,0.00041707287451286934,Almatti,krishna
2,588.0454105483078,2194.0790726798973,708.3050472338463,0.15324070502387954,0.04101369566078683,Tungabhadra,krishna
2,284.102908243919,464.1510481377959,302.4119719633307,0.16076455968226255,0.15566565623562578,Mettur,cauvery
2,266.1621201626541,843.6016670770265,326.1667647839507,0.020347109195218205,-0.072703593347756,Krishnaraja Sagara,cauvery
2,114.39680026374499,307.3094842536461,139.16745362685387,-0.02650437297182706,-0.027619756350786506,Jayakwadi,godavari
2,533.1800661705836,1480.5571643665312,652.5463057774807,-0.02506448122248739,-0.23554933996983674,Ujjani,krishna
2,4112.916336334105,13901.878413082462,4422.015304987761,-0.004097622396519229,-0.1804323451486869,Sardar Sarovar,narmada
2,461.1040816686821,1251.8684607757968,640.9014125133128,0.2656335996160636,0.13906897248378458,Ukai,tapi
3,649.3720205081198,735.2600136189363,526.1976780785893,-2.050374931218631,-0.18961532502642675,Nagarjuna Sagar,krishna
