Week,CRPS,RMSE,MAE,NSE,KGE,Reservoir,Basin
1,474.46217886927946,757.367992960212,519.6976880896921,-2.221146787196397,-0.19291155316067377,Nagarjuna Sagar,krishna
1,391.12441493310797,1093.1361767576475,438.8037239536316,0.7710716498229578,0.6235701875464853,Srisailam,krishna
1,729.0156195746805,2805.2900139143685,1056.8028246102742,0.6673335047376265,0.4325272584809876,Almatti,krishna
1,426.6350844649865,1558.5024496125143,573.3092432685359,0.5727614810643065,0.48971221267661946,Tungabhadra,krishna
1,231.5060327808446,394.3711400664677,265.28188496022364,0.3869980418677842,0.36095779552774043,Mettur,cauvery
1,220.46851988885794,725.9167474310568,287.5185123584093,0.27465786290511107,0.3148734165357808,Krishnaraja Sagara,cauvery
1,107.723382162411,275.9891795759091,128.47844685262407,0.17207120535106524,0.3607637637832388,Jayakwadi,godavari
1,451.0005292931027,1245.9142306032925,580.2120557786498,0.27409946316942757,0.06150019103700399,Ujjani,krishna
1,3401.848446331967,13294.67137059453,4041.255991597966,0.08080954950505936,0.15440086584312318,Sardar Sarovar,narmada
1,405.8188588966518,1047.0410030713565,531.0726979020437,0.4863464034732281,0.4072731480210352,Ukai,tapi
2,635.3662530775405,814.1101362777549,630.0579249960842,-2.7274457730607735,-0.32372924467238406,Nagarjuna Sagar,krishna
2,577.1523718133159,2001.2008197642572,634.8734955536628,0.23300712903399323,0.13918700087624636,Srisailam,krishna
2,1148.454565463526,4397.312380189104,1468.1893855168234,0.1826121679765199,0.006890324103080103,Almatti,krishna
2,585.2407151411556,2187.528383135576,708.2324688850381,0.1582893624958106,0.04762991240529135,Tungabhadra,krishna
2,282.1165815347111,462.3172389925241,300.6233380624086,0.16738291130493355,0.16582875698500676,Mettur,cauvery
2,264.78668474376053,841.891624415255,325.05895697666693,0.02431474078388418,-0.06461889925314135,Krishnaraja Sagara,cauvery
2,113.9807495350432,306.9573176879712,139.16160520761147,-0.024153040492116196,-0.016927864166394135,Jayakwadi,godavari
2,528.565460059922,1468.5367534894556,641.3189210578466,-0.008487374201256337,-0.21239553984407022,Ujjani,krishna
2,4102.367474630274,13887.614034254793,4403.765335391776,-0.0020381193153475863,-0.1764188152391617,Sardar Sarovar,narmada
2,458.389610412699,1246.4009284854094,638.2412825249171,0.27203427829099813,0.14747113763218778,Ukai,tapi
3,647.3978501145143,723.4190236536488,523.2886155879197,-1.9529165750047923,-0.1735840279360985,Nagarjuna Sagar,krishna
3,745.5156961484886,2356.3801168370114,775.2323926648368,-0.06233709229007167,-0.18822992792527637,Srisailam,krishna
3,1450.5466681768974,4980.1818339043275,1734.131683080495,-0.04844084284791661,-0.28177833568061206,Almatti,krishna
3,682.4635774405814,2382.657924486985,815.3333045799111,0.0014293118147223893,-0.1803971765459964,Tungabhadra,krishna
3,285.0551235811651,467.23460635457633,298.6343055762208,0.15987383779108377,0.13743971364616914,Mettur,cauvery
3,266.5356151186607,824.975928552466,332.1906841656704,0.06366252219064783,-0.052570031098754244,Krishnaraja Sagara,cauvery
3,121.88929044782486,302.42480495538064,145.0510659249414,0.005868821093713006,-0.04418063283221696,Jayakwadi,godavari
3,523.5293715603354,1498.2516501366654,675.5644831098834,-0.04971246509539107,-0.2610953718170945,Ujjani,krishna
3,4278.962582049708,13902.376664703545,4705.54847267573,-0.0031495141501982626,-0.21810203297056274,Sardar Sarovar,narmada
3,513.3708696560733,1370.1073222976781,684.9348691000624,0.11999675624506967,0.019392736739816563,Ukai,tapi
4,705.7464600734407,833.3580899796717,632.5425842792326,-2.8915349064708833,-0.40836546187221434,Nagarjuna Sagar,krishna
4,828.6284120888387,2476.4089048113487,859.0878415101769,-0.17320465313811306,-0.3318961198831396,Srisailam,krishna
4,1642.7574603664561,5192.750604988649,1859.5631710277546,-0.1398519887858669,-0.4214102212172437,Almatti,krishna
4,782.9162358696716,2507.0717591160983,884.1712771204525,-0.10557689005122173,-0.33132543581900786,Tungabhadra,krishna
4,281.56605099203017,464.3663307987173,314.15795323862966,0.17504996375207282,0.1461482560466758,Mettur,cauvery
4,306.91250753555954,879.6699854194108,351.7553638739264,-0.06322443826872948,-0.2118294475718001,Krishnaraja Sagara,cauvery
4,132.11441050191638,321.59061360555404,146.44270885890478,-0.12412758468419804,-0.18685526661879415,Jayakwadi,godavari
4,566.539321163605,1568.7291072851897,749.8515625044123,-0.15079173640071675,-0.3829773205541156,Ujjani,krishna
4,4425.3721301589085,13838.54112274777,5001.442104332449,0.00529451656811919,-0.19300796902766137,Sardar Sarovar,narmada
4,571.4096710400302,1456.7998645028672,725.3744772995669,0.004747708579716181,-0.0959266047163525,Ukai,tapi
5,767.9234837381217,809.081351549899,602.8686534593035,-2.6986702386925328,-0.408119002464556,Nagarjuna Sagar,krishna
5,871.2699472069186,2450.250808505752,824.0084465999172,-0.14781465628353008,-0.3255621735886649,Srisailam,krishna
5,1774.5266212645924,5177.097831511917,1884.7425667308635,-0.13299051765421988,-0.4499646945914493,Almatti,krishna
5,836.5265006219064,2526.4716590163607,914.43501743953,-0.12275315499873862,-0.37994336015417507,Tungabhadra,krishna
5,320.7417794955214,521.3581516725105,333.68533262454093,-0.02536173662500274,-0.03355920239768806,Mettur,cauvery
5,337.03776867372835,889.9914195530106,368.10767952854997,-0.08799408639931827,-0.2497244527766347,Krishnaraja Sagara,cauvery
5,126.77853906747384,322.67153697204594,150.8311407411561,-0.13169707084725313,-0.22337719869327488,Jayakwadi,godavari
5,620.7104657717204,1555.6926803673737,753.7128464048142,-0.131744627846216,-0.3752431875099529,Ujjani,krishna
5,4654.024467813468,14094.336620489346,5289.04323344724,-0.03307752542998843,-0.2625494002271369,Sardar Sarovar,narmada
5,612.6442607678707,1486.7900299252071,760.0971706897807,-0.03681335049218859,-0.16306999121813104,Ukai,tapi
