Basin,CRPS,RMSE,NSE,KGE
cauvery,200.81716223774453,556.3204057147738,0.3397820841653584,0.4032376270877872
godavari,98.3101088574011,296.6807120219894,0.04327416507858106,0.4490919169994495
krishna,469.501612820286,1472.640538874922,-0.3010835649963198,0.3180326873941371
narmada,3181.749540511172,13057.377811214337,0.1133295567649123,0.19101599526629232
tapi,348.06984808143375,985.9164980873702,0.5445683350349857,0.6013877344738128
