Basin,CRPS,RMSE,NSE,KGE
cauvery,550.6807841300279,1124.6786227644182,-1.5008154935889504,-0.042644637822499554
godavari,39.72553035055288,35.521437914325965,,
krishna,440.50694085669437,1460.1435044475427,0.544046361216008,0.42058956387557844
narmada,2885.950739765835,11760.229743841883,-0.10053156561804388,0.031140061973906286
tapi,383.0543467026827,978.1922324647525,0.5516766339224888,0.5164171900324986
