Basin,CRPS,RMSE,NSE,KGE
cauvery,209.46776233903682,557.631978084205,0.33570394277585974,0.3943557499443541
godavari,106.85977883873666,290.1470874666065,0.0849489848542948,0.4898470119300866
krishna,470.95729794190913,1402.667050457681,-0.34416931129142353,0.3496319783215158
narmada,3324.1921234204224,13106.92019245385,0.10658837162591994,0.201042308016539
tapi,372.7327171362426,984.962477918587,0.5454493037124385,0.62936610818051
