Week,CRPS,RMSE,MAE,NSE,KGE,Reservoir,Basin
1,508.21539318804656,976.5296570284277,646.4624889411518,-4.355098894807159,-0.5346348318924545,Nagarjuna Sagar,krishna
1,386.7310558345046,1043.747465282323,407.24091717751475,0.791290647120195,0.6526345457047887,Srisailam,krishna
1,691.6896979337286,2455.9397846187485,875.6471338924634,0.7450300726503076,0.6134287260167254,Almatti,krishna
1,392.0105832466119,1492.5846798505506,522.9369910673456,0.6081377915985866,0.6049105908522905,Tungabhadra,krishna
1,212.0462877561275,394.59612108847534,250.7187377333223,0.38629843111241924,0.3535208200231076,Mettur,cauvery
1,206.88923692194615,720.6678350799348,251.99854310269535,0.28510945443930025,0.43519067986560056,Krishnaraja Sagara,cauvery
1,106.85977883873666,290.1470874666065,123.91173633917705,0.0849489848542948,0.4898470119300866,Jayakwadi,godavari
1,376.1397595066541,1044.5336655083545,442.9386388378637,0.489793826980952,0.41182086092622894,Ujjani,krishna
1,3324.1921234204224,13106.92019245385,3778.759864093089,0.10658837162591994,0.201042308016539,Sardar Sarovar,narmada
1,372.7327171362426,984.962477918587,468.83914554961353,0.5454493037124385,0.62936610818051,Ukai,tapi
2,639.6335067790452,825.1353470509654,616.2521874793198,-2.829088405996327,-0.291486214457616,Nagarjuna Sagar,krishna
2,638.8201380061121,2066.2487757255412,692.2414472185618,0.18233538912160674,0.23181502126759723,Srisailam,krishna
2,1193.7515129192047,4322.003561681566,1443.1550805647223,0.21036975946774628,0.14101195747952333,Almatti,krishna
2,588.3197025987154,2218.6858055349276,727.8917429100466,0.13414128565706007,0.10573405689677506,Tungabhadra,krishna
2,267.060253841001,452.10274676613716,283.3459611333234,0.20376835173875285,0.21549379495649146,Mettur,cauvery
2,268.01459005206584,842.2742924957536,313.40700690610083,0.02342757562474107,0.037920674604566496,Krishnaraja Sagara,cauvery
2,115.68909069773979,322.38636372156515,143.3608466903744,-0.12969759408559733,0.10073917170067392,Jayakwadi,godavari
2,504.1802549981972,1359.1052421108095,580.3978340273436,0.13621233071870953,0.06824451916589225,Ujjani,krishna
2,4001.4348248193055,13683.138553740473,4156.980800287015,0.027251843852889368,-0.12666951273985738,Sardar Sarovar,narmada
2,454.272940044951,1176.9744317420548,602.8600786164244,0.35087332082812783,0.30454575318886723,Ukai,tapi
3,701.6033317062249,819.5725755364031,612.3027027024567,-2.790060674244486,-0.30059497361444887,Nagarjuna Sagar,krishna
3,812.7584762443475,2557.6513502375783,875.6544333579915,-0.2515676579582595,-0.11087868044111371,Srisailam,krishna
3,1523.8805360093447,5042.898595543318,1745.7650848094509,-0.07501370730205892,-0.19997396078036078,Almatti,krishna
3,704.5194492197312,2411.4870456000976,804.4809143044789,-0.022881417491623424,-0.11353993115273497,Tungabhadra,krishna
3,281.0807859667073,476.28832683348264,294.58457520597716,0.12699972445478536,0.15992343441165457,Mettur,cauvery
3,275.8784242951747,820.655855308379,330.020013342939,0.07344330533823107,0.025027915629292852,Krishnaraja Sagara,cauvery
3,121.09254055287067,314.17717351836825,139.97291272719048,-0.07289725179808881,-0.004477905002716609,Jayakwadi,godavari
3,534.295029388488,1421.6620602360308,667.7394354033356,0.05486559618821363,-0.05462472618910663,Ujjani,krishna
3,4158.401994582653,13780.83793637252,4439.846469664231,0.014313482580734282,-0.17352217252250202,Sardar Sarovar,narmada
3,510.98322862122154,1309.781098740775,624.294669586252,0.1957843205515939,0.12929039256994013,Ukai,tapi
4,752.0239235949693,902.7859033077168,694.9955043534061,-3.566959465646339,-0.47954853557238786,Nagarjuna Sagar,krishna
4,879.5221582018758,2687.5867018253825,969.9200401592162,-0.38182813143719985,-0.2657032376156043,Srisailam,krishna
4,1716.1414174746785,5316.856246289748,1929.48462636757,-0.19498751507227108,-0.35945888370794377,Almatti,krishna
4,824.9887765446902,2559.8266487765286,899.7864620065974,-0.15259447719335784,-0.2650105125831397,Tungabhadra,krishna
4,280.7901338697811,455.075302736082,300.70225328325427,0.2077308734010317,0.2243450096467242,Mettur,cauvery
4,329.1343238742151,891.0051119205918,350.90675347266165,-0.09080166902043318,-0.15547086463490323,Krishnaraja Sagara,cauvery
4,130.79598848943064,331.17421295175626,145.6541036587787,-0.19212529210622842,-0.17074676100251285,Jayakwadi,godavari
4,586.3403310744201,1489.4089359447266,727.2297139717475,-0.037358178523102525,-0.15294945360636625,Ujjani,krishna
4,4316.497171767123,13694.094126068223,4728.948309972468,0.025951656552705926,-0.15756286829852795,Sardar Sarovar,narmada
4,578.7171562053844,1419.1362193388873,685.1035738847687,0.05554434793566754,0.0015603797474529335,Ukai,tapi
