Week,CRPS,RMSE,MAE,NSE,KGE,Reservoir,Basin
8,1187.0949848121031,2716.7331697671307,1061.587029103234,-0.40642371114365106,-0.22525915356526727,Srisailam,krishna
8,1905.210543675227,5156.950603975136,1819.093820261993,-0.12418936983329698,-0.4661402273647328,Almatti,krishna
8,1041.7954883741138,2549.6050226401685,946.2205166244229,-0.14340786326235078,-0.30034472212770513,Tungabhadra,krishna
8,505.37624596970744,529.8443629844375,371.52548523795366,-0.0113486192779646,0.3990438215087668,Mettur,cauvery
8,331.4078700779691,873.6130826319036,371.8361948872491,-0.04916980945178451,-0.1763537134039992,Krishnaraja Sagara,cauvery
8,141.21818283443037,322.0945063246774,142.92341965676468,-0.12765308233112638,-0.6050647487104532,Jayakwadi,godavari
8,791.224058805984,1531.2417193289448,746.6731293921614,-0.09644873607835325,-0.3066596756327489,Ujjani,krishna
8,4541.236857681162,13622.915249027103,5322.966099338592,0.033492918224462875,-0.14237919758620698,Sardar Sarovar,narmada
8,594.6483333319526,1442.30726117191,713.7784092959477,0.02381096757021217,-0.06408303277022953,Ukai,tapi
9,970.5208396962728,1159.0711641319588,922.6993456139605,-6.2891838681256065,-1.028957394361825,Nagarjuna Sagar,krishna
9,1177.9170764585438,2645.0312707533017,1014.1101662074155,-0.33339783957257185,-0.30930906916067524,Srisailam,krishna
9,1785.2906517130214,5097.280865833252,1679.66934677667,-0.09832447125063681,-0.504672913751091,Almatti,krishna
9,1013.9489257638304,2498.7006057262133,907.8884240118608,-0.09820598625531707,-0.3198364234496083,Tungabhadra,krishna
9,536.3921332341372,523.4895519719381,370.38290427307874,0.027058904923053517,0.3204489251348075,Mettur,cauvery
9,311.25058513077835,860.0882381591119,346.2349973534433,-0.017203834108119098,-0.18270973695740422,Krishnaraja Sagara,cauvery
9,150.9567638134347,332.42882239464694,146.12185536584468,-0.20117481727224962,-0.7887015193516687,Jayakwadi,godavari
9,842.5082640959629,1571.9416328505074,794.8955306920062,-0.15550986556403146,-0.4218259706531071,Ujjani,krishna
9,4299.680329916128,13342.634572355057,5348.871655516468,0.07375390419065098,-0.09484881387821731,Sardar Sarovar,narmada
9,576.6587528473674,1387.9003176456672,703.9849343818125,0.09588289522538163,-0.04894731186267576,Ukai,tapi
10,961.5325485641278,1167.0617411923324,968.0997970855421,-6.273156067910631,-1.073954951262372,Nagarjuna Sagar,krishna
10,1145.8378142094134,2640.7772356182536,1052.196497162231,-0.328398657636662,-0.3710698397029075,Srisailam,krishna
10,1552.625180262958,4992.74517668752,1577.3945575980008,-0.05373725021846809,-0.43439770934083666,Almatti,krishna
10,945.8530320868164,2471.5383695794976,915.6353433673298,-0.07445956576558421,-0.29362805773631284,Tungabhadra,krishna
10,562.6881757820211,570.6911762350569,423.38558699642306,-0.1379135614014786,0.21745540171815536,Mettur,cauvery
10,296.0500385610512,849.6851635599554,349.5328128621805,0.007413084375537338,-0.15536436927353248,Krishnaraja Sagara,cauvery
10,145.98381446443074,340.65160114950805,149.99285741705205,-0.2613329629150327,-0.8440340689980259,Jayakwadi,godavari
10,822.0167246609471,1560.8841095751666,821.644005455523,-0.13931061488933794,-0.4033573811278264,Ujjani,krishna
10,4167.623266074631,13222.318056233442,5334.402756824542,0.09169896593105298,-0.07251691644401581,Sardar Sarovar,narmada
10,573.4377615345932,1353.7937398484569,694.9564607620563,0.13918909005841695,-0.025782974143687687,Ukai,tapi
11,943.4397298503766,1077.6584260467935,913.0799628603561,-5.123383861509752,-0.9125105294412177,Nagarjuna Sagar,krishna
11,1086.301078057619,2642.084424072796,1042.814453692904,-0.32831098614979193,-0.3755608808825701,Srisailam,krishna
11,1251.6965490741268,4833.169102297829,1491.730974166795,0.012544547572020281,-0.326620243665505,Almatti,krishna
11,848.6827197444067,2430.794124235269,913.2204881043617,-0.039325824058966896,-0.25313437146090756,Tungabhadra,krishna
11,557.0065786714616,577.7607981457617,425.24317928822757,-0.1545078144407399,0.24565401155714384,Mettur,cauvery
11,295.3433223931685,825.7961160258939,349.73119351894474,0.06382979012129886,-0.07940507286106135,Krishnaraja Sagara,cauvery
11,149.4918640598097,332.7269767221175,146.44185252498772,-0.20325661297494801,-0.742483051849397,Jayakwadi,godavari
11,775.252165400773,1580.3594228633544,828.7584761302915,-0.16791857457267167,-0.4296546137567474,Ujjani,krishna
11,4131.14512687266,13291.281525036096,5328.905541343046,0.08054279152094102,-0.08761012230647558,Sardar Sarovar,narmada
11,580.2619822089778,1364.6418830782843,692.4964980692076,0.12438975780453265,-0.04304667683965624,Ukai,tapi
12,998.4756168474561,1056.9092211149677,906.9766958783259,-4.786014091933343,-0.9255070310949904,Nagarjuna Sagar,krishna
12,1015.9646942491619,2579.378734548336,1041.1465126956923,-0.2663368982263197,-0.39855203188158095,Srisailam,krishna
12,1285.5548487304354,4800.434037088521,1490.5920716800717,0.025833329551621764,-0.3156410094043791,Almatti,krishna
12,908.4764385291172,2455.1299850097907,911.5664412119492,-0.05967893298810978,-0.30615665309827245,Tungabhadra,krishna
12,556.364588710117,549.4557872810992,402.3612723645762,-0.03354637695417484,0.33470642440603593,Mettur,cauvery
12,329.7303349578394,860.1740740357594,351.17309241218953,-0.015055921664561378,-0.20160029775504062,Krishnaraja Sagara,cauvery
12,164.17255674675323,330.7593917497129,142.98903934158196,-0.18901304544956044,-0.6529034287092821,Jayakwadi,godavari
12,763.5148298165913,1592.374068093369,859.4254392305739,-0.18574422434038773,-0.44745186547826754,Ujjani,krishna
12,4131.406651159652,13430.801429530751,5196.079477174451,0.06014770747907816,-0.11618924825757349,Sardar Sarovar,narmada
12,597.665084220141,1405.373893342501,705.983163934965,0.06996618347798855,-0.09051549379258339,Ukai,tapi
