Basin,CRPS,RMSE,NSE,KGE
cauvery,520.2564156777112,1058.7466606082032,-3.33724308934534,-0.3334708308788647
godavari,43.643422688475724,45.587454527917785,,
krishna,407.42937847931455,1383.3910664305993,0.608532233422318,0.4613469725335796
narmada,2696.1100623704847,11306.67397029135,-0.01728029053079916,-0.029466148132331504
tapi,361.06318059196843,928.5991544953357,0.5959831089575403,0.6060254335665682
