Week,CRPS,RMSE,MAE,NSE,KGE,Reservoir,Basin
1,503.77987331397867,896.8994738134793,635.7047987068614,-3.5173543568193564,-0.4216870715539869,Nagarjuna Sagar,krishna
1,383.41855246984306,1038.1526304047668,401.2876494304831,0.7935221538585113,0.6432194233939934,Srisailam,krishna
1,680.9208632908941,2435.980466972788,856.0526089398039,0.7491574919416399,0.604362699944794,Almatti,krishna
1,385.2129147429362,1480.4155760010322,511.08218001271683,0.6145014808807209,0.5958585154486955,Tungabhadra,krishna
1,212.18815016076968,395.7434774571543,249.81417067232505,0.3827243559401784,0.34791576308430605,Mettur,cauvery
1,205.25327080551094,717.8357911728615,249.3720059253352,0.29071709565053816,0.4311517005411001,Krishnaraja Sagara,cauvery
1,107.27770371052017,290.03735839656656,123.57557219431867,0.08564096981613456,0.49417135753315267,Jayakwadi,godavari
1,377.93101683293435,1051.7522132698214,448.8435414619128,0.48271760956434373,0.3907184211871453,Ujjani,krishna
1,3309.4881681752313,13047.0774619863,3758.1232103332245,0.11472790994808879,0.19803318897895317,Sardar Sarovar,narmada
1,371.2554998813253,980.2933820974554,465.30167365884733,0.5497485749107127,0.6266105893373122,Ukai,tapi
2,635.6487940128416,816.1217688561825,616.0466408437132,-2.7458892611143515,-0.2875625841874918,Nagarjuna Sagar,krishna
2,636.8285555183845,2064.8704553066354,694.6617272604803,0.18342589472801574,0.22542090504491907,Srisailam,krishna
2,1182.983067120409,4303.520221040806,1425.0196624798912,0.21710913218949535,0.14232398659945122,Almatti,krishna
2,581.9970196159592,2211.813978214048,722.5473498084461,0.13949654342555584,0.11202675498131376,Tungabhadra,krishna
2,266.0301067842141,451.1609182370359,282.00046871914117,0.20708234427989936,0.2160118513375373,Mettur,cauvery
2,266.2240130130431,841.5316806682268,312.3620146195815,0.025148854637436324,0.04478997382703842,Krishnaraja Sagara,cauvery
2,115.78342967025773,323.2072144171213,143.0402901782194,-0.13545772360097508,0.10708395128750237,Jayakwadi,godavari
2,501.72212001878563,1350.3467723933354,579.3361490438899,0.14730945683235397,0.07158007536196231,Ujjani,krishna
2,3991.189726332038,13679.944222883965,4142.813812674242,0.027705967260490794,-0.12071226851513162,Sardar Sarovar,narmada
2,450.434663154834,1172.0930714340134,597.5491192956123,0.3562465054667947,0.3050604993284133,Ukai,tapi
3,688.7639190054267,789.3782138022,577.2545556113993,-2.5159411672367584,-0.2316854851770065,Nagarjuna Sagar,krishna
3,805.0201981880787,2548.7641284163115,859.8381674352112,-0.24288497757774707,-0.10087800442718708,Srisailam,krishna
3,1517.4431078874181,5022.674545949167,1735.7413203855112,-0.06640852328524738,-0.18426326533361825,Almatti,krishna
3,703.6388651519475,2404.686067687782,802.5729680138035,-0.0171200062499397,-0.09893233092419651,Tungabhadra,krishna
3,279.18023999189177,467.509032447803,292.7791493999776,0.15888666670457285,0.18044020171161046,Mettur,cauvery
3,275.94375440258517,816.8942316516662,330.0260202008686,0.08191791665765646,0.040387188399006346,Krishnaraja Sagara,cauvery
3,121.37028265563994,314.344161197973,141.25098010776523,-0.074038061826881,0.017037382315865712,Jayakwadi,godavari
3,530.5133371887409,1412.4823031994813,661.1036336280564,0.06703176897098517,-0.041005116520246965,Ujjani,krishna
3,4159.625320790362,13778.914916067517,4426.684875649823,0.01458855481429755,-0.1694366909790086,Sardar Sarovar,narmada
3,508.8595411509189,1305.956434510736,624.3101433604565,0.20047420968760787,0.13433410307555194,Ukai,tapi
4,753.7606426400538,901.8769027903195,691.7274362389298,-3.5577673005292043,-0.4745655220910996,Nagarjuna Sagar,krishna
4,879.3523870120913,2698.841481603582,972.915172341333,-0.3934256997208103,-0.2663325392970406,Srisailam,krishna
4,1711.8934307845395,5319.032627202034,1925.1828524373173,-0.1959660182281513,-0.3571791481759965,Almatti,krishna
4,820.0880715936993,2561.1532996434457,896.5603078510793,-0.15378946959243645,-0.2609182813977975,Tungabhadra,krishna
4,279.9041353814901,453.5155809990693,299.781479058591,0.21315240132470004,0.2289289451479538,Mettur,cauvery
4,328.58701431590174,891.3013087106515,350.036167745364,-0.09152701986602096,-0.1509065079680414,Krishnaraja Sagara,cauvery
4,130.95528921584025,330.84824723890483,145.48943172220763,-0.1897796944404695,-0.14910269089244133,Jayakwadi,godavari
4,586.7485885358939,1489.2624912863164,726.7816493852469,-0.037154194121017836,-0.15394340561931452,Ujjani,krishna
4,4320.591994050887,13704.800989739373,4725.787456188631,0.024427922344932074,-0.15760679179488757,Sardar Sarovar,narmada
4,574.9746334048787,1417.3395794190067,685.1251292482627,0.05793421381593766,0.005122864923449155,Ukai,tapi
5,817.1085349225949,1040.3327003743818,789.4829108181657,-5.1151305016659565,-0.7318655004487364,Nagarjuna Sagar,krishna
5,953.919623620417,2719.4944460519496,1022.9401494759588,-0.41392715699127636,-0.25187092409857326,Srisailam,krishna
5,1856.7253293216925,5344.99705013495,1966.8613208222575,-0.20767053669127944,-0.3769882002655127,Almatti,krishna
5,883.6966422310188,2600.631876962142,933.6534257823853,-0.18963350042429616,-0.2878434446133973,Tungabhadra,krishna
5,320.6139747814101,522.2776121844071,323.25846803608243,-0.02898155521306811,0.026133212109968107,Mettur,cauvery
5,349.72784618869736,902.1042568560084,361.94361919445777,-0.11781095089033822,-0.1873814770321045,Krishnaraja Sagara,cauvery
5,129.35151264919318,333.62192336552596,148.14560274743286,-0.20981242335766215,-0.2353784903316929,Jayakwadi,godavari
5,651.6270833569768,1487.9481182176403,731.711687716514,-0.03532428705199675,-0.17811870823803977,Ujjani,krishna
5,4511.519509644838,13957.167094139093,4940.162515651362,-0.013067049411242593,-0.21590252132609167,Sardar Sarovar,narmada
5,607.5496287075633,1439.190450806239,715.2857661565907,0.02851111091437397,-0.04476104843674822,Ukai,tapi
6,894.4416594870557,1187.9122204987355,884.193065225569,-6.994870695128618,-0.9847102083232426,Nagarjuna Sagar,krishna
6,1040.6881618618893,2687.93952941388,1026.853546548599,-0.37964510580717303,-0.22433406025492042,Srisailam,krishna
6,1915.6929296733365,5265.1837349239895,1921.3139752121342,-0.17187312176504643,-0.39572846536663175,Almatti,krishna
6,914.6561614991737,2593.1656726421174,939.8221642064232,-0.18281262197641013,-0.3194106960949348,Tungabhadra,krishna
6,340.19468618266006,511.48764140159693,331.31115615496566,0.03184431266990473,0.09578438427571245,Mettur,cauvery
6,356.37737116532554,893.4596077540648,371.8928668459008,-0.09667484071221111,-0.20590119535755735,Krishnaraja Sagara,cauvery
6,133.8516084423908,331.2206542297798,146.98253865010213,-0.19245966417904503,-0.3183046113143888,Jayakwadi,godavari
6,712.627231981253,1478.7402063696002,702.5327060023884,-0.022550081494603802,-0.20239825671641487,Ujjani,krishna
6,4673.323679701654,14028.468014497912,5070.297339911832,-0.025043069570552356,-0.2474049530187188,Sardar Sarovar,narmada
6,643.8574038895493,1475.4153175169045,741.1536454258004,-0.02117729943804303,-0.1206392135758203,Ukai,tapi
7,950.1710685890002,1220.698321783235,878.7278448355936,-7.442655819489762,-1.0333788115763127,Nagarjuna Sagar,krishna
7,1124.454338399436,2640.2025091660644,984.7250934584279,-0.32913473933948656,-0.23322114233528546,Srisailam,krishna
7,1925.3468472631562,5185.7654554851015,1841.3873712829793,-0.13678745439963214,-0.4333940631562099,Almatti,krishna
7,953.9887641490188,2557.4964263229663,917.3463563128129,-0.15049687174924298,-0.33212204821005553,Tungabhadra,krishna
7,379.50982062378387,560.2913093834218,378.702268898922,-0.14431571839899227,-0.06526868558276555,Mettur,cauvery
7,357.25540223892165,877.5565970712307,368.88228883869874,-0.05829761351577156,-0.20227689278398242,Krishnaraja Sagara,cauvery
7,146.29188452745285,329.08665166887704,144.853218181303,-0.17714350345478036,-0.43764704456968495,Jayakwadi,godavari
7,746.9525682808269,1478.9241149750248,685.7407471689374,-0.022804443217852688,-0.2307439893304679,Ujjani,krishna
7,4762.164681850384,14070.805076486176,5228.473357139057,-0.031598155858253874,-0.2709208369756715,Sardar Sarovar,narmada
7,645.6693505865297,1472.588089237072,738.5954055945507,-0.017464759743986313,-0.16171204381216975,Ukai,tapi
8,1001.487859723123,1264.0563334195738,968.5658693053283,-7.855033000050295,-1.1379271380559746,Nagarjuna Sagar,krishna
8,1179.6152237151687,2613.0976921012643,977.9779022441526,-0.30116838294303894,-0.33314690341172515,Srisailam,krishna
8,1893.1255009228546,5126.205277675139,1736.6431930939725,-0.11082467467508894,-0.5018830893836697,Almatti,krishna
8,963.3830724610118,2514.345913304839,878.5191448990498,-0.11200160560641415,-0.36314003645491066,Tungabhadra,krishna
8,402.0133514964282,569.0133550571434,378.28577803319433,-0.16640445224310274,-0.07884914923992081,Mettur,cauvery
8,341.6859119518662,884.302060901943,369.5242481858386,-0.07500083377358946,-0.2734706814521861,Krishnaraja Sagara,cauvery
8,144.46782694409677,329.5091236788765,144.91936658566874,-0.18016780964111034,-0.5913674509246845,Jayakwadi,godavari
8,775.3865988994997,1540.8263369535464,739.9387190104281,-0.11021786445218518,-0.3504867903818425,Ujjani,krishna
8,4680.305888422793,14074.026614358163,5296.2965365089885,-0.03157703870138473,-0.2856247523758726,Sardar Sarovar,narmada
8,670.3803440057869,1516.6410180574262,770.1020375699462,-0.07940379100697936,-0.26911564181630476,Ukai,tapi
9,1001.5525897338383,1229.858125186282,961.1910976286118,-7.20670328932103,-1.1176810252361857,Nagarjuna Sagar,krishna
9,1183.9393038846265,2569.6038102529596,953.1099530349479,-0.25843404988741936,-0.41232575406444494,Srisailam,krishna
9,1846.6479046232328,5096.636462422178,1658.2497371890875,-0.0980467862196388,-0.5498273876866684,Almatti,krishna
9,954.2944766500735,2486.760501243535,856.3080749572109,-0.08773545247646508,-0.3911356765702594,Tungabhadra,krishna
9,410.5864743769458,558.9246302431197,365.5319024319895,-0.1091160942448961,-0.06548817088600467,Mettur,cauvery
9,324.39353355182243,878.6888088623404,365.1528522439838,-0.06167639507928513,-0.2743893068171239,Krishnaraja Sagara,cauvery
9,154.51604771728157,338.8000906023111,145.17909415930862,-0.24765902351069013,-0.7800437552210142,Jayakwadi,godavari
9,817.6208320643894,1554.364257695425,772.8102560378214,-0.1298126353110347,-0.4057950399161274,Ujjani,krishna
9,4541.690817148746,13915.55589697863,5393.671747162599,-0.007498312146134056,-0.23471254631563077,Sardar Sarovar,narmada
9,665.3694449482053,1506.21827766682,776.4823573026679,-0.06483903227584631,-0.26039826983776737,Ukai,tapi
10,989.757746527425,1201.5721817730414,984.2057565125165,-6.7096555081029,-1.1172291533819374,Nagarjuna Sagar,krishna
10,1166.8683346476284,2550.2379337520147,971.648164872849,-0.2388715956829539,-0.47806672957311536,Srisailam,krishna
10,1718.6674417692332,5057.059066862638,1558.9112828223635,-0.08105946577663437,-0.5365684010537437,Almatti,krishna
10,917.2159160990399,2482.2847519548172,859.0689960470975,-0.08382349553651047,-0.40165544948686316,Tungabhadra,krishna
10,413.14769847439493,577.3620673810333,392.6803958778908,-0.16467151163902383,-0.15329732892776504,Mettur,cauvery
10,298.0869247994827,877.2251423001778,376.0301930301167,-0.05797307938448104,-0.2787278447211645,Krishnaraja Sagara,cauvery
10,156.31655992436671,345.2048505997193,148.2103663321763,-0.2952770043175339,-0.8627030338856905,Jayakwadi,godavari
10,799.5085947260648,1566.8044589944489,789.6500343796529,-0.1479696932008454,-0.4318946119532636,Ujjani,krishna
10,4381.316628305662,13763.579524214874,5423.3619082518235,0.015813502959340475,-0.17870990316150626,Sardar Sarovar,narmada
10,650.3852444975831,1495.999908426865,781.5413611306425,-0.05115290158623775,-0.24331502797393378,Ukai,tapi
11,981.2028441181739,1111.8531866489807,930.5186484875258,-5.518146504414797,-0.9646589485127028,Nagarjuna Sagar,krishna
11,1117.1271543086118,2576.1188309925037,971.212103832797,-0.26281045136092973,-0.508856146098259,Srisailam,krishna
11,1558.828728904687,5023.044492449343,1516.8593736417145,-0.06656562230743668,-0.5246868090171823,Almatti,krishna
11,839.607782761197,2453.7193510953025,848.7456845499489,-0.0590223810309507,-0.3816882569838722,Tungabhadra,krishna
11,426.77439430226883,558.7263078820663,392.2187595176993,-0.07968974484285773,-0.0605191925170776,Mettur,cauvery
11,288.21394750459604,854.5904266548745,380.8866464785398,-0.002594209992998975,-0.18256833500479885,Krishnaraja Sagara,cauvery
11,155.45223760745267,340.1956316835178,148.16326516061946,-0.2578813985756714,-0.7991606264390547,Jayakwadi,godavari
11,766.5952470618322,1587.788506624107,791.4087274417216,-0.17892487927269585,-0.4704873126322142,Ujjani,krishna
11,4259.406371764975,13731.409677965497,5430.837886229278,0.01864066683335308,-0.1674197496484393,Sardar Sarovar,narmada
11,640.5538289908691,1496.431956596883,789.0867185507045,-0.052900636900528264,-0.24424572215548856,Ukai,tapi
12,1038.7853620328644,1081.945497302427,933.7520397842222,-5.063381311548566,-0.9924044420122515,Nagarjuna Sagar,krishna
12,1013.7864646135812,2478.538850004074,976.7001828714903,-0.16925838426961626,-0.4633230587087245,Srisailam,krishna
12,1509.9710645750952,5009.3911978119495,1586.6617455684127,-0.0608211030334469,-0.5254311442359283,Almatti,krishna
12,849.2584840276412,2461.9881494406545,852.6223875546227,-0.06560741976308249,-0.41297079593747443,Tungabhadra,krishna
12,426.4398736128084,513.211552160535,352.9947144677771,0.09830987808458524,0.09545243035390827,Mettur,cauvery
12,320.7861894356831,881.957485118562,385.68897988259374,-0.06711831241023747,-0.30310301530063977,Krishnaraja Sagara,cauvery
12,169.22052900019244,335.96293857159094,147.6303553752769,-0.2267187203006582,-0.7205050711382108,Jayakwadi,godavari
12,755.3164912242482,1604.943401774135,826.1417375578998,-0.20453734236921695,-0.5070226972937961,Ujjani,krishna
12,4284.703205594824,13835.345432013532,5395.297241073656,0.0026771665039589942,-0.1936009010603037,Sardar Sarovar,narmada
12,630.8507711303843,1544.4143371697471,795.688839179517,-0.12316258028001514,-0.34157640229141073,Ukai,tapi
