Week,CRPS,RMSE,MAE,NSE,Event_NSE,Log_NSE,KGE,Reservoir,Basin
5,1369.6593452362667,3673.7045959032316,1517.3457399742908,-0.7226852767907566,-0.48689082340819945,-6.047938055866388,-0.14819080207161428,Srisailam,krishna
5,1802.4671947500206,5273.607604134261,1883.76391532132,-0.17562592636701302,-0.49263976003883947,-0.7734137152133613,-0.3795798634425054,Almatti,krishna
5,907.0333409837688,2594.367302943877,949.4693918855985,-0.18390906776635152,-0.24424024028446278,-0.4862346122422565,-0.2400784731910237,Tungabhadra,krishna
5,378.02885741873496,517.1225270802324,329.7933340891154,-0.008768899424437038,-0.008768899424437038,0.20827035684588502,0.33029974102604365,Mettur,cauvery
5,342.50260487149774,898.3104833863956,369.4309588956504,-0.10842887696430692,-0.10842887696430692,0.26133300118224423,-0.1917466318968002,Krishnaraja Sagara,cauvery
5,123.99684478530418,314.5833093392095,133.59856415380253,-0.07567290632638368,-1.002838703928671,-1.0212417385949077,-0.32250302119178276,Jayakwadi,godavari
5,683.9053390600649,1585.5440020937203,837.5615612833728,-0.1755941687267475,-2.5260024740152027,0.29800081479464213,-0.35567295882717787,Ujjani,krishna
5,4434.790296957008,13951.54345517559,4749.260482050531,-0.012250841430451631,-0.012250841430451631,0.26689032596826046,-0.18424247862552523,Sardar Sarovar,narmada
5,570.5472149406489,1446.6070440190929,703.714653565922,0.018472546458390582,-0.23676879889215519,-0.05517216959903992,0.0429408397376605,Ukai,tapi
6,838.5340005140079,1041.731730856756,749.1918600622855,-1.0686115200284814,-1.0686115200284814,-15.484668854877658,-0.009082888348172613,Nagarjuna Sagar,krishna
6,1435.5931862792502,3440.902070301422,1426.6420682744174,-0.5107241242326632,-0.42308444626784114,-5.204172103318957,-0.08521254386061994,Srisailam,krishna
6,1894.3750891461177,5217.604138379856,1845.999132093976,-0.15078921514801236,-0.49361569313181963,-0.8451097980678994,-0.4261619681082287,Almatti,krishna
6,968.9741599478647,2594.378900745102,960.093987466268,-0.1839196528309346,-0.24377957599668876,-0.48376894525883807,-0.28764748003836726,Tungabhadra,krishna
6,416.36061264997863,456.7449995707379,322.8434832661831,0.22799073146238935,0.22799073146238935,0.2602555591760517,0.5451150630761299,Mettur,cauvery
6,350.5035623365635,890.131882762995,365.27354218532764,-0.08852083796420174,-0.08852083796420174,0.2851335162808344,-0.21595362467261037,Krishnaraja Sagara,cauvery
6,127.42905358356003,311.64904414300275,128.3083710327954,-0.055699886189645165,-1.0372820185625145,-1.030200073011334,-0.4082273264571059,Jayakwadi,godavari
6,754.4845547601806,1608.6145338598285,847.2130317844575,-0.2100541389355599,-2.6417041793153286,0.11559817447293141,-0.45901161360477616,Ujjani,krishna
6,4576.5246739835175,14083.854078788176,4981.43916992967,-0.0331530320809621,-0.0331530320809621,0.15680815820219784,-0.2366811576904444,Sardar Sarovar,narmada
6,611.47768340073,1514.6685150786936,749.5775424574505,-0.0762366368791989,-0.3289022118754217,-0.03221219774704931,-0.06038145594057753,Ukai,tapi
7,920.8694695102032,1101.4534529945756,802.4976965829043,-1.3320590098106422,-1.3320590098106422,-18.571822171763518,-0.12428007770163063,Nagarjuna Sagar,krishna
7,1481.0526349441302,3360.8636870736764,1404.3669569624506,-0.4404312148494465,-0.43796950290489933,-5.304362064067091,-0.1177127099554609,Srisailam,krishna
7,1907.2007024326565,5198.017656357454,1786.4458248248816,-0.14216548474052915,-0.48781921503763814,-0.8953745644679594,-0.49535208192959024,Almatti,krishna
7,1008.7717537423781,2569.7856768111574,945.1400986316191,-0.16158014346546046,-0.2200508593064543,-0.4460046960238855,-0.31808233857435475,Tungabhadra,krishna
7,479.20785882080656,496.4279963259658,347.4316434884961,0.10168092298405129,0.10168092298405129,0.2393261233177928,0.5169934964674092,Mettur,cauvery
7,353.71277121913056,884.8857243451137,367.3608424601226,-0.07604869111126344,-0.07604869111126344,0.24675097767513798,-0.23461689523105167,Krishnaraja Sagara,cauvery
7,133.494443265543,316.2594586422091,126.99357529876664,-0.08716615241576742,-1.1287712431441839,-1.2134227885833222,-0.5477484056160495,Jayakwadi,godavari
7,787.2059613158767,1601.5302858517866,836.0356564893875,-0.19941958674473348,-2.61161075524079,-0.053122965563352276,-0.4910369027163952,Ujjani,krishna
7,4545.2230548888265,13907.62006283841,5178.259177738035,-0.0078091550661503195,-0.0078091550661503195,0.07764226736957103,-0.20759489666872288,Sardar Sarovar,narmada
7,589.5353699559226,1496.327387412272,720.0229916168839,-0.050533870628673316,-0.27498238178600043,0.020042657317879464,-0.07379062291374017,Ukai,tapi
8,1020.6340760046198,1088.442090873223,789.631697362543,-1.3596503588609044,-1.3596503588609044,-20.036862598742953,-0.12300570911245656,Nagarjuna Sagar,krishna
8,1560.6528363463028,3411.8737724841003,1330.2393491866922,-0.4817712253065294,-0.48566218942744865,-5.154788787378717,-0.1720452423296832,Srisailam,krishna
8,1894.0882206919348,5145.875068275124,1752.3442754960402,-0.1193657327634996,-0.46158106711706925,-0.7515980485895193,-0.4994665853950311,Almatti,krishna
8,1018.2880130605942,2538.3659601039517,934.3786941199108,-0.13334943608337047,-0.18956487239556652,-0.4595972622322668,-0.3106156279746075,Tungabhadra,krishna
8,539.2782618058201,588.7588195844102,401.0497328444449,-0.248760351265777,-0.248760351265777,0.1254683738695509,0.39203976920246775,Mettur,cauvery
8,343.4880464518218,883.8496309629259,367.390053335935,-0.07390112324288656,-0.07390112324288656,0.22427211206369113,-0.251175879543023,Krishnaraja Sagara,cauvery
8,132.86854327647313,316.7927276885879,133.5443721539095,-0.09083554995277976,-1.1287534040360274,-1.5724355761639512,-0.5847024073622884,Jayakwadi,godavari
8,801.8415374859367,1622.0672374852993,844.0456683230607,-0.23037792340640517,-2.707683571774614,-0.014483789942316916,-0.5316771598118879,Ujjani,krishna
8,4240.780263542024,13539.020317873204,5126.710364621337,0.0453604763523473,0.0453604763523473,0.09488676575929644,-0.13586465284660343,Sardar Sarovar,narmada
8,588.3136383849662,1467.871388275551,727.4652628904885,-0.01110056888326838,-0.2102978927182475,-0.027961431332459208,-0.05996287639579334,Ukai,tapi
9,1061.733841636891,1088.2197524832923,801.1337712158976,-1.5110984922198214,-1.5110984922198214,-24.891351098750913,-0.1562829841302893,Nagarjuna Sagar,krishna
9,1550.3912938532114,3286.2438203699053,1310.369988164254,-0.3717636043865449,-0.3762453850408025,-5.544796031924216,-0.24575355108186403,Srisailam,krishna
9,1763.6876640044848,5093.980958501022,1619.6699843556376,-0.09690285219974171,-0.4348549300936795,-0.6600654070625085,-0.5041119105178886,Almatti,krishna
9,982.0032855204468,2504.886990881092,888.7015963961531,-0.10365068461872351,-0.15932316529700818,-0.38289993111160814,-0.3293460014224099,Tungabhadra,krishna
9,563.6813480057256,609.7557473722853,422.0374433994076,-0.3200254852104685,-0.3200254852104685,0.0761020350905014,0.33368451113507336,Mettur,cauvery
9,325.1729991406449,877.6617976963113,353.93793791254024,-0.05919607144464378,-0.05919607144464378,0.24681498421621484,-0.24346526655556988,Krishnaraja Sagara,cauvery
9,135.12311600064507,323.0610375324019,134.41514705978287,-0.13443088922343427,-1.2178414391054302,-1.6898845293100693,-0.688885438693883,Jayakwadi,godavari
9,813.3443228126852,1635.7992839660458,880.6031454243403,-0.25129829414443283,-2.764491020390006,-0.02401999093067464,-0.5677238217159319,Ujjani,krishna
9,4106.035607575574,13364.732000466858,5168.847525867405,0.07068335539043102,0.07068335539043102,0.06375742178784616,-0.10360619556275541,Sardar Sarovar,narmada
9,565.6375645150989,1389.1723587886897,699.7651345770629,0.09422484936304654,-0.06705355633374444,-0.07757477754594011,-0.025162676325456657,Ukai,tapi
10,1071.7477432374578,1051.7695309696007,762.2048133136797,-1.302850575500083,-1.302850575500083,-21.37006858150066,-0.13499897503916092,Nagarjuna Sagar,krishna
10,1513.7613595439282,3211.9390525193917,1311.2798138146902,-0.3082696594012,-0.31236138825579096,-5.272158620910514,-0.34766766223384726,Srisailam,krishna
10,1535.8646763028396,4920.243474920018,1516.1209254004134,-0.023355951082902893,-0.3382834768780367,-0.5485991680970568,-0.39682805949853917,Almatti,krishna
10,929.1244146804769,2466.0188688147077,900.4174152577149,-0.06966590492667968,-0.12192764190260474,-0.47659915345736614,-0.30700506596486243,Tungabhadra,krishna
10,592.7016551026687,632.4197400726632,449.6035223383152,-0.39739051953931126,-0.39739051953931126,0.04255290191830796,0.288108502311346,Mettur,cauvery
10,298.9890664262203,866.2634375353983,362.4384128367305,-0.03169765835375826,-0.03169765835375826,0.2346062770732783,-0.22640948911072933,Krishnaraja Sagara,cauvery
10,138.31344026610552,327.0438649162769,138.23867379026152,-0.1625747583022561,-1.2606680731194726,-1.8495937159976243,-0.749668561780958,Jayakwadi,godavari
10,787.1219085541458,1650.1572831405786,887.6765930662236,-0.27336088787446133,-2.8355815848591934,-0.13366509428762807,-0.6029370776291147,Ujjani,krishna
10,3969.6535933226824,13308.572338958262,5154.724729128147,0.0798099173217538,0.0798099173217538,0.030537353478993112,-0.08754172475745059,Sardar Sarovar,narmada
10,559.2394153324555,1358.8350319540439,680.218345294035,0.13276613348443855,-0.006007545049930618,-0.06075673341691035,-0.02339862330228737,Ukai,tapi
11,1066.202556948314,1021.7365908436759,737.3363112034208,-1.1433328834263388,-1.1433328834263388,-23.728267137115015,-0.006822817551242144,Nagarjuna Sagar,krishna
11,1468.4800346831669,3303.41082808159,1376.7522808165227,-0.38296212440009714,-0.3876214021017026,-5.709075687172677,-0.38075956193038607,Srisailam,krishna
11,1193.9103192794994,4695.3129756494,1439.0100936843517,0.06807143436173502,-0.2185758049660722,-0.2903274590197218,-0.2533887469126195,Almatti,krishna
11,801.5721621437201,2397.2780148401193,896.3347410125454,-0.010862690391525875,-0.05900762087727851,-0.4675653263088726,-0.22497984818015904,Tungabhadra,krishna
11,591.3424542522198,624.6566814140022,462.3653045350735,-0.3495330161717469,-0.3495330161717469,0.06838739073268751,0.30745482406569336,Mettur,cauvery
11,278.2991292462945,814.182361815115,349.3058793920661,0.08997667318243419,0.08997667318243419,0.29504665850787415,-0.05091612907916554,Krishnaraja Sagara,cauvery
11,134.80473408439943,325.81787534800526,139.59958832042784,-0.15380401027346258,-1.2339483241756257,-1.7135800222844328,-0.6521384214044597,Jayakwadi,godavari
11,740.8290299986992,1665.8482055899535,898.8433845385019,-0.2976921446327294,-2.902150846997031,-0.22316630485311317,-0.6304849031202295,Ujjani,krishna
11,3924.4778037082137,13431.161698410464,5130.500654225141,0.0610878408942469,0.0610878408942469,-0.0005160944195921058,-0.11074054296327795,Sardar Sarovar,narmada
11,555.9721702550092,1347.2835290371404,682.1779981488609,0.14652374849364724,0.02381266635491619,-0.30715032696541766,-0.025277110437328387,Ukai,tapi
12,1118.7439081835475,1083.4483672523627,803.3542113841396,-1.3790403883567204,-1.3790403883567204,-28.23202745597814,-0.12029248326385655,Nagarjuna Sagar,krishna
12,1367.5540217158446,3285.740305078019,1459.7498893795669,-0.36706845413179723,-0.37136951293072795,-5.8459425831495295,-0.45777993220451196,Srisailam,krishna
12,1250.9696756548165,4717.092611617788,1414.3635646853354,0.05936516141361192,-0.20939011370038685,-0.2950348241655638,-0.2762657631282488,Almatti,krishna
12,858.59487039208,2440.885139654638,883.3804886764806,-0.04741793534223948,-0.10236449092631306,-0.4648039406645317,-0.3073176832376012,Tungabhadra,krishna
12,595.9076017100252,615.1012729276651,450.6281499018105,-0.2952622739250912,-0.2952622739250912,0.06458974128848294,0.3284548114474881,Mettur,cauvery
12,312.1576478473847,861.8144781055499,356.62619265697646,-0.018931159573579492,-0.018931159573579492,0.20653460713944327,-0.20594332139833726,Krishnaraja Sagara,cauvery
12,149.8636954424899,323.947576594497,137.4289700844919,-0.14054315164883158,-1.2064271702976463,-1.450344456382691,-0.5839545710662504,Jayakwadi,godavari
12,737.5465333635307,1685.106796439393,921.284355792837,-0.32787038599324925,-2.9804183360151897,-0.2013778545492566,-0.670913291217687,Ujjani,krishna
12,3979.4729708544355,13714.611861413427,5089.694247971504,0.02000741233827219,0.02000741233827219,-0.026014395025118597,-0.17125574052887815,Sardar Sarovar,narmada
12,574.8306728605969,1413.9154366522712,709.7526137075387,0.058626760077075124,-0.06349495135668137,-0.30732006369622855,-0.09411349541744318,Ukai,tapi
